Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time
export_E8 MPP SC3_CV1.csv.2;112555,6484;69999;10036,89648;90,413353;964,963867;778,828979;11020,26953;129,033859;800,013611;236,613708;178,949081;5,687819;173,845276;E8;SC3;CV;1;MPP;24h
export_E8 MPP SC3_VC0.csv;148040,6563;91888,125;14445,40234;661,679504;1962,579102;369,374725;39838,73438;26,950377;2242,78833;2973,448242;260,661835;6,19428;80,801086;E8;SC3;VC;0;MPP;24h
export_E8 MPP SC3_Vi0.csv;107031,2656;60280,47266;5,127379;292,482483;695,081787;255,007217;32280,92773;38,930553;912,569092;2838,515137;116,135544;3,690278;151,407974;E8;SC3;Vi;0;MPP;24h
export_E9 ST-HSC SC3_VC0.csv;164287,125;122888,9531;16587,95117;182,848511;139,812088;408,896729;46530,21875;30,437632;2334,567627;201,219162;419,293518;6,284431;196,353653;E9;SC3;VC;0;ST-HSC;24h
export_F1 MPP SC2_CV0.csv;112769,6875;86936,32031;23093,31055;59,656204;560,179199;218,718689;17933,56055;122,857704;763,040466;233,090271;784,121277;6,093247;180,838379;F1;SC2;CV;0;MPP;24h
export_F1 MPP SC2_VC0.csv;100423,4766;58887,26953;14886,58496;31,06526;802,036499;134,308487;38326,40625;-5,733934;506,66394;84,695122;445,931305;6,191634;34,59325;F1;SC2;VC;0;MPP;24h
export_F1 MPP SC2_Vi0.csv;91556,83594;62626,125;1,998207;158,795731;686,620422;288,039642;46565,66016;53,764606;568,588013;468,635651;303,832001;3,513406;39,527557;F1;SC2;Vi;0;MPP;24h
export_F10 ST-HSC SC3_CF0.csv;131479,7031;99897,57031;22559,96289;-202,937012;276,125641;156,417786;65,913879;-122,76001;50,832119;5580,294434;281,077118;4,364486;219,170059;F10;SC3;CF;0;ST-HSC;24h
export_F10 ST-HSC SC3_VC1.csv.1;143905,5;132921,875;10944,26465;53,582172;176,504639;235,311203;36514,25391;104,233192;477,61264;477,228699;507,498901;6,082284;8,077959;F10;SC3;VC;1;ST-HSC;24h
export_F10 ST-HSC SC3_VC1.csv.2;133287,375;95486,79688;10625,05078;280,309814;144,499725;299,086273;33167,14063;67,060074;280,578766;54,880985;325,045074;6,043669;219,978241;F10;SC3;VC;1;ST-HSC;24h
export_F11 HSC SC3_CF0.csv;109333,5;84338,25;29505,17188;1548,874023;91,488785;72,039787;31,137394;-50,59343;34,855743;4939,613281;194,374924;4,216605;86,375862;F11;SC3;CF;0;HSC;24h
export_F11 HSC SC3_CV0.csv;133308,5625;95808,92188;13278,66504;1941,740845;107,26683;83,581589;16105,67383;58,220966;517,035583;54,428696;161,045013;5,890294;139,873108;F11;SC3;CV;0;HSC;24h
export_F12 HSC SC3_CF0.csv;133120,0781;105823,9453;16437,86133;2003,631226;50,23954;688,804321;57,685966;165,338882;1137,662842;53,598034;234,983231;4,226317;16,474051;F12;SC3;CF;0;HSC;24h
export_F12 HSC SC3_VC0.csv;131180,1875;87872,07813;14621,49121;1029,064453;75,218727;45,600883;41392,92969;68,086731;85,794022;635,234131;110,542343;6,209754;201,663818;F12;SC3;VC;0;HSC;24h
export_F2 MPP SC2_CV0.csv;143786,3594;128104,9844;23277,5957;381,67453;348,522339;291,183167;19661,22461;-39,014618;138,754196;1250,956421;355,188629;6,123933;32,829861;F2;SC2;CV;0;MPP;24h
export_F3 ST-HSC SC2_CF0.csv;183725,75;117868,3125;21042,22461;120,479279;55,73666;53,163128;65,940865;143,233963;1697,288086;507,905365;535,986938;4,343224;140,022232;F3;SC2;CF;0;ST-HSC;24h
export_F3 ST-HSC SC2_CV0.csv;157744,25;96060,03125;16708,92969;212,416626;125,808441;455,679962;15550,69629;114,028053;1188,246338;292,845917;357,843109;5,95009;113,747391;F3;SC2;CV;0;ST-HSC;24h
export_F3 ST-HSC SC2_VC0.csv;109720,6484;99542,9375;14397,76367;121,041618;266,893982;80,824944;47867,5625;27,21011;1072,778442;689,697388;393,697266;6,249648;60,528996;F3;SC2;VC;0;ST-HSC;24h
export_F4 ST-HSC SC2_CV0.csv;115422,7656;68346,36719;17509;100,710411;135,686966;119,236832;18817,32031;88,705513;190,43512;47,852142;449,722107;6,023008;114,529175;F4;SC2;CV;0;ST-HSC;24h
export_F4 ST-HSC SC2_VC0.csv;96646,14063;58331,49219;15474,4043;121,926468;135,126083;362,735107;41452,54297;-14,183811;241,685211;49,813961;330,244446;6,227606;79,619118;F4;SC2;VC;0;ST-HSC;24h
export_F4 ST-HSC SC2_Vi0.csv;105062,0391;58860,62109;0,859452;140,067871;886,609924;137,132904;49786,53516;110,469536;808,029968;636,595581;347,329224;3,274848;12,543558;F4;SC2;Vi;0;ST-HSC;24h
export_F4 ST-HSC SC2_Vi1.csv;103473,7656;93586,96875;-17,39222;8473,575195;-262,830292;208101,0313;19407,71875;119281,3672;-5956,65918;32741,44336;5740,195313;0;199,379105;F4;SC2;Vi;1;ST-HSC;24h
export_F5 HSC SC2_CF0.csv;147497,9531;80480,02344;22769,0918;932,615662;73,676826;12,948188;28,311613;186,154373;45,178192;4,907835;271,285431;4,107803;115,687645;F5;SC2;CF;0;HSC;24h
export_F5 HSC SC2_Vi0.csv;169912,0625;128437,2188;0,416198;1356,197021;106,977325;69,659706;43136,04297;100,139954;89,345451;-5,124539;213,465561;3,008131;111,89006;F5;SC2;Vi;0;HSC;24h
export_F6 HSC SC2_VC0.csv;96010,64844;72369,99219;11640,89648;1607,165771;227,112442;359,504211;39763,53125;-79,169189;5,700466;1335,608643;69,912552;6,127414;158,626007;F6;SC2;VC;0;HSC;24h
export_F6 HSC SC2_Vi0.csv;132341,25;120557,0313;1,765316;2372,574707;270,2948;250,454086;42613,17969;59,179581;934,455261;372,436432;226,493256;3,448112;48,644882;F6;SC2;Vi;0;HSC;24h
export_F8 MPP SC3_CV0.csv;185491,7813;153286,2188;26951,95117;173,582474;501,295685;4329,387695;27649,08398;-101,15873;2113,843506;169,226257;283,762604;6,273643;150,659073;F8;SC3;CV;0;MPP;24h
export_F8 MPP SC3_Vi0.csv;100509,9766;83044,19531;4,138996;140,920944;940,756714;89,427246;33541,89844;217,647858;1149,451416;185,279434;162,776733;3,636284;198,723312;F8;SC3;Vi;0;MPP;24h
export_F9 ST-HSC SC3_CF0.csv;127317,9141;84771,17188;22449,54688;1060,990356;121,930428;68,51754;37,593006;63,306522;426,381592;1048,716675;141,78833;4,190537;187,613556;F9;SC3;CF;0;ST-HSC;24h
export_G1 MPP SC2_CF0.csv;111488,2813;64005,22266;20080,74414;59,41851;305,359039;939,453552;36,373558;107,350739;560,43573;43,755646;109,308792;4,146167;150,945847;G1;SC2;CF;0;MPP;24h
export_G1 MPP SC2_CV0.csv;104034,7891;66516,57813;15910,09961;104,096375;792,231628;86,794296;15835,66504;163,456543;1238,018433;319,038757;349,125977;5,940623;106,059647;G1;SC2;CV;0;MPP;24h
export_G1 MPP SC2_Vi0.csv;126733,2578;76770,45313;1,14754;67,116356;1498,114014;340,131775;49441,89844;93,358765;707,745178;155,586807;478,352417;3,361489;61,982082;G1;SC2;Vi;0;MPP;24h
export_G11 HSC SC3_CV1.csv.1;154100,5469;108555,5938;12157,84375;186,377441;117,776527;117,621895;13975,55859;178,228683;1420,743774;200,57341;427,035828;5,819648;106,371208;G11;SC3;CV;1;HSC;24h
export_G11 HSC SC3_CV1.csv.2;141012,2969;95876,8125;12493,09082;353,33786;85,788979;118,076584;15118,67969;151,67038;1534,907837;128,618851;325,767212;5,852146;129,378723;G11;SC3;CV;1;HSC;24h
export_G11 HSC SC3_VC0.csv;125054,2578;95990,24219;14508,01758;4728,592773;51,02702;583,389526;37107,22656;-280,170074;3,829411;4195,007813;5984,075684;6,173796;126,081154;G11;SC3;VC;0;HSC;24h
export_G12 HSC SC3_CV0.csv;153310,1094;130602,5156;24583,74023;830,90387;60,812958;93,677673;24036,0293;155,853775;829,23053;37,888943;235,282349;6,202394;181,090485;G12;SC3;CV;0;HSC;24h
export_G12 HSC SC3_VC0.csv;156156,5469;113151,7422;19399,3457;981,77832;115,816032;63,290272;50720,42969;133,820786;494,580353;66,466164;390,269958;6,35899;47,355408;G12;SC3;VC;0;HSC;24h
export_G12 HSC SC3_Vi1.csv.1;122869,4531;71379,22656;1,627639;632,556335;317,109009;148,477966;31407,27148;149,539444;789,301697;623,582153;197,513458;3,329475;59,063519;G12;SC3;Vi;1;HSC;24h
export_G12 HSC SC3_Vi1.csv.2;108044,1328;65171,30078;4,597013;295,364838;235,276703;245,463013;32124,97461;59,180256;761,26947;691,02063;117,314445;3,65526;84,687454;G12;SC3;Vi;1;HSC;24h
export_G3 ST-HSC SC2_CF0.csv;135629,5156;91848,26563;27045,25391;121,933495;469,809967;15,054292;40,692783;67,009132;337,086487;152,957214;389,414917;4,272062;3,976887;G3;SC2;CF;0;ST-HSC;24h
export_G3 ST-HSC SC2_CV0.csv;115145,3672;78855,19531;27465,43359;103,311028;140,308319;217,137695;18656,69922;133,44278;367,901855;102,579918;192,264801;6,158632;40,804756;G3;SC2;CV;0;ST-HSC;24h
export_G3 ST-HSC SC2_VC0.csv;126599,9063;84719,125;22681,25195;-30,230732;820,255249;501,499573;57245,71094;53,22963;740,841309;514,34491;708,960632;6,444154;41,501934;G3;SC2;VC;0;ST-HSC;24h
export_G3 ST-HSC SC2_Vi0.csv;173449,5938;94927,86719;1,166866;19,366385;129,286942;263,489868;62709,92969;112,904839;167,982513;41,415615;524,703247;3,43962;4,057805;G3;SC2;Vi;0;ST-HSC;24h
export_G4 ST-HSC SC2_CV1.csv;123257,9531;61694,87109;11783,04395;71,177773;142,236557;712,49707;14606,39746;85,094704;494,028503;43,281269;317,844879;5,82359;146,009216;G4;SC2;CV;1;ST-HSC;24h
export_G4 ST-HSC SC2_Vi1.csv.1;119020,9766;75508,45313;2,192483;88,995117;136,746155;161,759155;30308,63867;48,590881;288,649689;117,832695;411,857391;3,410024;13,027333;G4;SC2;Vi;1;ST-HSC;24h
export_G4 ST-HSC SC2_Vi1.csv.2;114731,0781;53187,30078;1,029206;90,670815;143,209869;136,539719;29117,30664;106,847725;319,775146;134,162079;364,63974;3,165472;74,197708;G4;SC2;Vi;1;ST-HSC;24h
export_G5 HSC SC2_CF1.csv.1;131397,75;88486,09375;19786,60547;1403,087524;58,054264;48,387566;55,76009;74,832008;372,951721;58,022148;178,564941;4,27283;40,977077;G5;SC2;CF;1;HSC;24h
export_G5 HSC SC2_CF1.csv.2;149258,3906;77414,98438;21037,06445;1695,064331;99,335632;-55,589424;91,030754;161,734787;382,289795;35,344456;123,124832;4,442167;72,278603;G5;SC2;CF;1;HSC;24h
export_G5 HSC SC2_VC0.csv;110016,4297;65992,03906;13167,76172;509,858154;122,943848;267,09198;37023,17969;-3,52231;272,749878;84,621208;479,821716;6,143333;84,862709;G5;SC2;VC;0;HSC;24h
export_G6 HSC SC2_VC0.csv;136660,0938;96924,69531;18972,1875;374,985626;118,130478;229,689911;58770,79297;-25,227352;117,510857;132,435684;469,756653;6,397392;8,003164;G6;SC2;VC;0;HSC;24h
export_G7 MPP SC3_VC1.csv.1;114455,0078;82127,58594;11047,37402;314,412079;659,060852;444,918884;29894,38477;-27,154337;1192,970337;1752,851318;295,800995;6,023736;127,40361;G7;SC3;VC;1;MPP;24h
export_G7 MPP SC3_VC1.csv.2;119534,1563;75071,07813;12854,44141;212,873444;710,66333;346,727051;34227,06641;-18,425871;1205,069458;1956,501831;243,442291;6,111823;135,451324;G7;SC3;VC;1;MPP;24h
export_G7 MPP SC3_Vi0.csv;141627,6719;100853,9844;4,55246;345,066376;1024,011719;460,367767;39746,69141;-7,284155;1340,001709;1766,904907;384,91748;3,717647;148,493546;G7;SC3;Vi;0;MPP;24h
export_G8 MPP SC3_VC1.csv;150531,7031;99006,84375;10393,88281;117,66449;331,868652;935,839233;32641,25;45,625969;1303,38147;247,43956;314,979431;6,032006;86,383133;G8;SC3;VC;1;MPP;24h
export_G8 MPP SC3_Vi0.csv;121717,1406;81735,88281;2,407627;279,406403;750,146606;189,47435;48182,17969;66,177193;1787,681274;316,281525;597,30304;3,581125;99,80658;G8;SC3;Vi;0;MPP;24h
export_G9 ST-HSC SC3_CF0.csv;191943,5156;136688,8438;23838,82227;1340,513672;203,45903;92,393219;142,084442;137,764755;1277,815063;783,961487;395,99118;4,617288;158,452759;G9;SC3;CF;0;ST-HSC;24h
export_H10 ST-HSC SC3_CV0.csv;154959,4063;123920,4609;16622,98828;295,213043;177,952377;82,868187;17773,75;174,349319;901,745117;599,074524;208,086868;5,98954;57,206532;H10;SC3;CV;0;ST-HSC;24h
export_H10 ST-HSC SC3_Vi0.csv;132773,8125;86935,24219;2,228894;140,216721;167,433655;192,241714;44454,72266;183,262024;1636,081543;196,256058;328,6315;3,532711;174,337509;H10;SC3;Vi;0;ST-HSC;24h
export_H11 HSC SC3_CV0.csv;162873,7969;101198,8203;23820,7793;2434,361816;61,842472;183,566711;19763,83008;92,336273;296,314178;310,157562;290,426788;6,132615;86,148903;H11;SC3;CV;0;HSC;24h
export_H11 HSC SC3_Vi1.csv;87167,5625;46229,88672;1,123465;206,298828;73,274284;112,145866;18542,66406;43,030006;31,942968;41,797535;164,104492;3,053804;190,120514;H11;SC3;Vi;1;HSC;24h
export_H12 HSC SC3_CF1.csv;128614,5469;129944,3906;12568,44238;1200,306641;112,343285;275,958252;94,741318;124,071777;1842,887207;101,909317;293,253326;4,296254;163,522507;H12;SC3;CF;1;HSC;24h
export_H12 HSC SC3_VC0.csv;111322,7266;79548,39063;15511,27246;567,419067;62,099453;245,333206;42035,92969;-129,239868;43,686649;905,791992;367,130707;6,232629;139,977615;H12;SC3;VC;0;HSC;24h
export_H12 HSC SC3_Vi0.csv;139270,5469;117918,7969;0,293643;724,644226;250,128922;205,79213;66413,80469;47,005524;889,532898;1792,932495;314,0383;3,033544;194,063828;H12;SC3;Vi;0;HSC;24h
export_H2 MPP SC2_CV0.csv;125190,8594;96797,05469;27392,20703;58,35878;827,807312;305,959595;26849,98438;67,148933;434,133636;189,39624;491,482605;6,269612;45,143902;H2;SC2;CV;0;MPP;24h
export_H3 ST-HSC SC2_CF0.csv;143765,3281;99885,03125;25256,85547;57,278397;156,585495;315,555084;110,591286;100,866859;767,409058;297,981293;994,162109;4,558081;133,535309;H3;SC2;CF;0;ST-HSC;24h
export_H3 ST-HSC SC2_CV0.csv;157339,9531;131730,9375;23928,48438;68,743065;230,446869;2555,892334;18029,04297;419,229004;922,261108;49,60498;661,442932;6,105788;57,649757;H3;SC2;CV;0;ST-HSC;24h
export_H3 ST-HSC SC2_VC0.csv;136396;101607,8828;12973,65527;72,444855;293,131958;421,974457;37652,26563;17,418602;607,924438;168,668594;396,841705;6,143947;132,37854;H3;SC2;VC;0;ST-HSC;24h
export_H3 ST-HSC SC2_Vi0.csv;116666,0078;68800,74219;0,769572;80,811394;251,391663;69,995987;43254,34375;77,129913;327,320587;125,344482;300,284393;3,197734;78,951157;H3;SC2;Vi;0;ST-HSC;24h
export_H5 HSC SC2_VC1.csv;125977,8281;54135,93359;8607,719727;1190,912476;132,742508;72,394623;19400,17969;34,896774;308,481934;41,536278;194,039017;5,814322;28,898409;H5;SC2;VC;1;HSC;24h
export_H5 HSC SC2_Vi0.csv;171144,625;137742,4844;1,780302;3228,676025;80,334747;78,242035;39767,24219;164,383987;423,099609;6,473887;304,51297;3,429481;149,228226;H5;SC2;Vi;0;HSC;24h
export_H6 HSC SC2_CF1.csv.1;91296,32813;44491,28906;11260,56445;135,234329;73,367188;56,619122;27,144804;101,093117;393,437744;32,44648;210,671631;3,878655;18,394428;H6;SC2;CF;1;HSC;24h
export_H6 HSC SC2_CF1.csv.2;102248,5703;55693,08203;11148,12988;163,568283;68,973267;99,73999;39,48148;88,658012;470,275574;98,872086;403,345123;3,990625;41,171062;H6;SC2;CF;1;HSC;24h
export_H6 HSC SC2_CV0.csv;120832,1797;70794,52344;24438,20508;384,388397;106,246582;66,37487;26031,34375;44,583252;57,177429;1584,10083;335,928497;6,225061;3,59104;H6;SC2;CV;0;HSC;24h
export_H9 ST-HSC SC3_CF0.csv;125641,0625;85152,53906;23506,06055;592,481995;239,079666;129,151962;60,597923;52,207035;76,676483;3543,841064;241,314285;4,351279;28,052736;H9;SC3;CF;0;ST-HSC;24h
export_H9 ST-HSC SC3_CV0.csv;158780,875;113412,7109;16119,84668;539,647461;187,814804;132,468231;16322,86914;109,462471;1190,697754;346,489319;294,905579;5,95395;127,825493;H9;SC3;CV;0;ST-HSC;24h
export_H9 ST-HSC SC3_Vi0.csv;99109,35156;90166,73438;5,893297;348,742676;306,575623;687,19458;48555,53906;175,925629;2168,700439;373,04364;260,538452;3,858397;40,768005;H9;SC3;Vi;0;ST-HSC;24h
export_A1 MPP SC2_CV1.csv;86852,60938;55535,10156;9247,283203;141,001785;1022,291992;345,20874;9265,224609;54,991398;55,001743;158,59996;380,461182;5,609386;192,987473;A1;SC2;CV;1;MPP;48h
export_A1 MPP SC2_Vi1.csv.1;109628,5156;69427,17188;4,842497;77,431702;699,71991;249,716553;20119,41406;7,81621;78,184853;123,778458;755,697937;3,527533;97,947746;A1;SC2;Vi;1;MPP;48h
export_A1 MPP SC2_Vi1.csv.2;91258,10938;74283,89844;4,274143;89,995056;432,769196;850,509277;20431,1875;-5,576118;65,004051;153,005692;578,644348;3,493916;211,52066;A1;SC2;Vi;1;MPP;48h
export_A10 ST-HSC SC3_CV3.csv.1;124006,625;101684,4531;2290,088623;57,172489;135,127625;390,012207;2234,834717;77,906731;70,159935;459,492065;329,663177;4,744049;31,761873;A10;SC3;CV;3;ST-HSC;48h
export_A10 ST-HSC SC3_CV3.csv.2;141766,5938;87735,36719;2114,336426;-21,167765;138,88974;1104,313232;2130,742432;8,999622;49,555588;1393,861816;265,87793;4,70488;40,565758;A10;SC3;CV;3;ST-HSC;48h
export_A10 ST-HSC SC3_CV3.csv.3;132541,3125;98639,125;2303,989258;131,128754;146,25647;262,906677;2280,047607;119,481964;72,412567;126,631332;442,131897;4,752058;71,856247;A10;SC3;CV;3;ST-HSC;48h
export_A10 ST-HSC SC3_CV3.csv.4;112986,5156;80677,60156;2250,637451;-32,750641;157,394043;286,212921;2108,539551;91,595596;88,843864;435,205811;327,765411;4,720848;96,679977;A10;SC3;CV;3;ST-HSC;48h
export_A10 ST-HSC SC3_CV3.csv.5;117342,0781;93283,8125;2165,500977;110,712212;98,471466;504,662659;2048,414307;151,667297;62,232407;1293,348877;416,524658;4,700122;152,44014;A10;SC3;CV;3;ST-HSC;48h
export_A10 ST-HSC SC3_CV3.csv.6;112508,4141;104272,3594;2200,65332;145,237747;111,818512;1132,790894;2232,923096;72,665344;54,016499;1124,733276;319,689972;4,731552;205,792603;A10;SC3;CV;3;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.1;173977,9063;124944;751,574036;123,927635;104,109665;30411,89063;2347,029053;-1345,21814;7,293043;-39,69931;177,405853;4,416935;45,779236;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.2;160059;122295,1641;753,197388;128,481674;138,374878;26373,54688;2337,665527;-1665,594727;31,749956;-55,772614;150,722;4,41637;102,664497;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.3;158562,625;118801,7891;710,640625;125,265846;84,025429;21334,6875;2138,816895;-491,044495;11,146379;9,31357;205,96434;4,37121;110,561005;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.4;141998,2344;103640,8281;708,576355;114,563469;99,852463;21815,47656;2139,402832;9,386918;-35,036144;-95,231155;142,916977;4,3704;152,254807;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.5;171223,8594;145107,9688;763,427795;237,365021;117,807449;26929,8418;2315,316406;-1525,843628;30,395176;-13,109639;113,257202;4,417563;160,276917;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.6;144163,1719;95063,57813;681,985962;50,108246;106,801849;21487,6582;2045,868774;742,322144;-50,48037;23,063087;265,249908;4,344926;167,133896;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.7;134554,9219;99112,46875;728,564941;49,090424;110,688469;22482,01953;2103,183594;840,179504;-56,734154;68,714249;193,193924;4,3737;183,872543;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.8;150297,1875;110635,7734;734,722046;196,196808;155,802032;33461,51172;2111,367432;887,219238;-78,880005;-69,786179;190,234985;4,377477;188,297485;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.9;153966,1563;126759,3672;747,6026;83,177826;92,417686;11850,28711;2284,693115;-590,784241;65,797394;-2,954693;124,478218;4,407042;200,653519;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.10;162719,6563;137168,25;764,801331;18,003536;97,018349;15698,27051;2279,532715;160,477417;19,800751;40,294987;166,137192;4,413332;209,938187;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_VC4.csv.11;156336,4063;110231,0625;701,230347;-5,443626;131,010162;18539,28906;2044,053833;-770,625;53,423;52,567123;80,148018;4,353199;217,729401;A10;SC3;VC;4;ST-HSC;48h
export_A10 ST-HSC SC3_Vi2.csv.1;151668,75;121596,5703;9,981363;217,545349;144,558044;149,721649;7640,420898;192,886017;81,216843;8,956681;460,220795;3,452312;95,769165;A10;SC3;Vi;2;ST-HSC;48h
export_A10 ST-HSC SC3_Vi2.csv.2;143552,9688;108180,9375;1,61667;214,964874;141,46077;166,783661;8008,713379;154,714142;68,823845;13,063355;378,577026;2,907753;210,782318;A10;SC3;Vi;2;ST-HSC;48h
export_A10 ST-HSC SC3_Vi2.csv.3;120336,4844;111385,75;6,961255;193,885651;107,364426;273,338776;8188,130371;101,166557;74,593391;44,421989;356,185638;3,36291;224,646637;A10;SC3;Vi;2;ST-HSC;48h
export_A11 HSC SC3_CV2.csv;89868,41406;95084,23438;2659,092041;940,684814;94,097282;151,198975;3573,113525;118,621185;60,665356;-16,97621;36,578785;4,934036;86,790451;A11;SC3;CV;2;HSC;48h
export_A11 HSC SC3_CV3.csv.1;110388,4531;86294,11719;1721,309326;1526,847778;66,118156;99,664696;2385,408936;90,666275;42,736046;55,625843;231,693146;4,676395;64,727821;A11;SC3;CV;3;HSC;48h
export_A11 HSC SC3_CV3.csv.2;96141,33594;69053,77344;1750,370728;884,719116;88,622337;107,731636;2271,029541;76,54248;42,432606;22,940006;142,821747;4,666447;137,27533;A11;SC3;CV;3;HSC;48h
export_A11 HSC SC3_CV3.csv.3;85786,39063;83871,30469;1668,218506;688,74707;93,413307;67,905479;2173,041992;114,824471;33,76754;9,072321;130,857925;4,63814;142,820862;A11;SC3;CV;3;HSC;48h
export_A11 HSC SC3_CV3.csv.4;139640,1875;82918,65625;1781,689209;774,302307;49,751389;65,458061;2561,803955;86,528725;42,698517;41,979557;404,29834;4,708891;154,8927;A11;SC3;CV;3;HSC;48h
export_A11 HSC SC3_CV3.csv.5;120714,0547;80193;1918,96228;721,964966;91,475189;91,843475;2776,242188;103,226364;37,429558;29,004808;413,156708;4,756371;165,045181;A11;SC3;CV;3;HSC;48h
export_A11 HSC SC3_CV3.csv.6;85455;63909,78516;1747,766968;1227,365601;82,167297;71,78051;2274,747559;152,964172;35,369667;19,600836;169,842621;4,666492;209,145599;A11;SC3;CV;3;HSC;48h
export_A11 HSC SC3_Vi2.csv.1;94033,35156;60464,46094;-0,097796;-107,626923;62,721165;275,866577;14106,92578;-123,506241;-20,805002;8558,966797;398,899689;0;8,253496;A11;SC3;Vi;2;HSC;48h
export_A11 HSC SC3_Vi2.csv.2;99171,25;66668,1875;-0,329437;420,471283;64,236473;278,505005;15759,36035;-382,025208;-14,835425;8831,743164;265,216766;0;114,918961;A11;SC3;Vi;2;HSC;48h
export_A12 HSC SC3_VC3.csv.1;161036,2031;113154,6328;1855,616699;597,161743;86,70118;230,212875;5903,651367;217,36409;93,726265;5,869119;106,359711;4,977755;40,966305;A12;SC3;VC;3;HSC;48h
export_A12 HSC SC3_VC3.csv.2;144837,3906;101753,3438;2135,494629;617,926514;95,308914;194,742508;6460,875977;126,15609;71,293251;-0,348083;153,055603;5,048594;65,191605;A12;SC3;VC;3;HSC;48h
export_A12 HSC SC3_VC3.csv.3;171153,7656;138203,8438;1841,363403;1431,705811;67,205032;135,469498;5929,026367;300,840912;47,79089;-5,65675;107,44796;4,976705;114,29998;A12;SC3;VC;3;HSC;48h
export_A12 HSC SC3_VC3.csv.4;147803,3438;139350,5313;2069,814453;2085,274902;57,285526;174,909546;6585;134,600784;59,251644;-1,936172;175,158051;5,044844;136,072601;A12;SC3;VC;3;HSC;48h
export_A12 HSC SC3_VC3.csv.5;155288,7813;128841,9844;1938,049683;212,699295;147,92926;114,998627;6039,742188;182,018692;75,788673;-8,979736;255,396469;4,998102;136,885345;A12;SC3;VC;3;HSC;48h
export_A12 HSC SC3_VC3.csv.6;168446,0781;113223,8281;1816,797852;166,168167;92,706131;83,735268;6123,301758;187,506775;91,124153;-5,353299;128,371216;4,982481;199,607605;A12;SC3;VC;3;HSC;48h
export_A12 HSC SC3_Vi3.csv.1;112648,2891;103898,0859;0,853977;1245,420654;78,108154;117,814079;5247,214355;103,899582;60,166801;-16,449429;210,600769;2,581912;159,530334;A12;SC3;Vi;3;HSC;48h
export_A12 HSC SC3_Vi3.csv.2;135227;112679,6797;1,436025;272,045502;80,673782;57,70496;5110,331543;148,717941;68,347229;9,22513;106,941994;2,7334;190,638916;A12;SC3;Vi;3;HSC;48h
export_A12 HSC SC3_Vi3.csv.3;152543,4063;144172,125;1,97072;583,37793;72,823006;121,057121;5578,126953;186,01886;78,091331;0,206545;162,222046;2,857499;206,28508;A12;SC3;Vi;3;HSC;48h
export_A2 MPP SC2_CV1.csv;95665,48438;52588,26172;5995,156738;122,908638;506,537415;113,921379;6689,038086;78,779243;46,780308;96,202332;735,514465;5,376249;58,7612;A2;SC2;CV;1;MPP;48h
export_A2 MPP SC2_VC1.csv;96339,17188;72412,75;4950,171387;191,202469;389,634857;310,942688;14565,94727;48,240402;70,44915;291,997131;361,957001;5,556416;149,177078;A2;SC2;VC;1;MPP;48h
export_A2 MPP SC2_Vi0.csv;106459,3672;101285,3203;18,480347;65,254959;2482,847656;224,635681;39097,42188;91,409874;97,023285;304,268127;600,963013;4,142838;83,088104;A2;SC2;Vi;0;MPP;48h
export_A3 ST-HSC SC2_CF1.csv;115425,4531;96035,9375;7784,064453;151,756851;105,557152;263,206482;123,139877;290,263245;48,568172;1842,206055;433,298798;4,229633;212,728256;A3;SC2;CF;1;ST-HSC;48h
export_A3 ST-HSC SC2_VC2.csv.1;105844,1953;61609,75391;3101,901611;40,832821;173,200089;117,366066;8927,849609;64,442528;55,486687;22,993973;464,558929;5,262554;20,437714;A3;SC2;VC;2;ST-HSC;48h
export_A3 ST-HSC SC2_VC2.csv.2;110661,6016;59091,73438;3028,385498;69,902496;190,998352;325,270355;9177,867188;71,782005;53,019218;170,368805;453,721619;5,263669;63,478569;A3;SC2;VC;2;ST-HSC;48h
export_A3 ST-HSC SC2_VC2.csv.3;115366,7031;64438,01563;3230,54541;43,968307;155,254181;173,569275;9498,275391;71,408218;76,911858;55,834484;680,135559;5,294052;191,579727;A3;SC2;VC;2;ST-HSC;48h
export_A5 HSC SC2_CF2.csv.1;96538,08594;47385,08594;5254,836914;1335,069458;25,609434;143,961594;17,088705;-7,501514;20,124466;168,700424;413,935516;3,50249;2,559368;A5;SC2;CF;2;HSC;48h
