FSC;SSC;CFSE;CD48;ckit;CTV;SLAM;SCA-1;Flt3;Time;Color;Well;Condition;Original_cell;Culture_time;Culture_condition;Experiment;Well_experiment;Family
179060;140825,7969;4,76;8161,425293000001;4892,214844;60260,38281;493,367889;5459,000977000001;3719,104736;17,597065;Vi;D7;SC3;MPP;48h;P+ILs;TT22;D7_TT22;D7Vi48hMPPTT22
142479;75091,38281;13,09;302,094788;3032,665039;31627,89063;5410,631348;11177,49512;-14,946315;17,898409;Vi;D6;SC2;SLAM-HSC;48h;P;TT22;D6_TT22;D6Vi48hSLAM-HSCTT22
167704;81491,20313;26,18;990,239868;5409,736816;48286,24609;3438,969238;25811,96875;87,42907;18,240597;Vi;D5;SC2;SLAM-HSC;48h;P;TT22;D5_TT22;D5Vi48hSLAM-HSCTT22
158051;76279,0;9,52;1527,950073;4706,145508;40301,36328;1730,369873;1426,778687;26,715145;18,516232000000002;Vi;D4;SC2;ST-HSC;48h;P;TT22;D4_TT22;D4Vi48hST-HSCTT22
125979;57691,203129999994;8,33;3,419575;2258,3232420000004;56655,63281;-517,702209;58156,27344;355,56546000000003;18,821621;Vi;D3;SC2;ST-HSC;48h;P;TT22;D3_TT22;D3Vi48hST-HSCTT22
157504;75792,29688;7,14;916,529419;4099,830566;38135,92969;188,77531399999998;2604,166504;1274,409302;19,033091;Vi;D2;SC2;MPP;48h;P;TT22;D2_TT22;D2Vi48hMPPTT22
141679;64185,03125;-2,38;8906,898438;3941,467529;40016,01953;-542,416809;1643,7344970000001;2241,657471;19,286127;Vi;D1;SC2;MPP;48h;P;TT22;D1_TT22;D1Vi48hMPPTT22
218135;121571,5938;-14,280001;2891,355469;4887,875977000001;61188,91797;936,185608;17630,21875;2221,6877440000003;19,568811;Vi;E1;SC2;MPP;48h;P;TT22;E1_TT22;E1Vi48hMPPTT22
151915;66493,63281;4,76;3264,700928;3681,2631840000004;31563,98828;527,911072;694,245605;933,156189;19,795416;Vi;E2;SC2;MPP;48h;P;TT22;E2_TT22;E2Vi48hMPPTT22
180520;133616,7813;-27,370001000000002;10944,95703;7782,962890999999;50361,29688;1104,7266849999999;1694,527344;108,859077;19,971951999999998;Vi;E3;SC2;ST-HSC;48h;P;TT22;E3_TT22;E3Vi48hST-HSCTT22
163579;74408,32031;34,510002;3983,608398;6025,541015999999;35141,11719;426,747986;1612,801025;478,34521500000005;20,311339999999998;Vi;E4;SC2;ST-HSC;48h;P;TT22;E4_TT22;E4Vi48hST-HSCTT22
149075;165438,5625;107,10000600000001;5586,137207;4038,451172;53742,60156;6146,071777;478,829071;241,53437799999998;20,541985999999998;Vi;E5;SC2;SLAM-HSC;48h;P;TT22;E5_TT22;E5Vi48hSLAM-HSCTT22
88202;100572,8516;-42,840004;-457,07678200000004;2733,6567379999997;35201,89063;4668,239258;13892,00781;-92,436966;20,858051;Vi;E6;SC2;SLAM-HSC;48h;P;TT22;E6_TT22;E6Vi48hSLAM-HSCTT22
167317;91483,63281;3,57;799,778992;2039,218262;32790,09375;-639,074341;12418,07227;680,272644;21,043915;Vi;E7;SC3;MPP;48h;P+ILs;TT22;E7_TT22;E7Vi48hMPPTT22
149516;64796,69141;-26,18;5606,366699;4361,433105;32065,914060000003;975,4927369999999;6940,995605;860,945923;21,346918;Vi;E8;SC3;MPP;48h;P+ILs;TT22;E8_TT22;E8Vi48hMPPTT22
98363;76928,74219;-4,76;2669,723389;2520,2138670000004;38739,48438;907,1741939999999;21527,65039;327,761993;21,580883;Vi;E9;SC3;ST-HSC;48h;P+ILs;TT22;E9_TT22;E9Vi48hST-HSCTT22
248152;124446,6328;36,890003;6347,26416;5658,439941;44127,18359;1350,9316410000001;704,7219240000001;364,31131;21,820444000000002;Vi;E10;SC3;ST-HSC;48h;P+ILs;TT22;E10_TT22;E10Vi48hST-HSCTT22
142052;92599,85156;-8,33;9033,484375;2433,623047;54158,86719;3172,32251;43957,69141;392,089905;21,999987;Vi;E11;SC3;SLAM-HSC;48h;P+ILs;TT22;E11_TT22;E11Vi48hSLAM-HSCTT22
175952;80064,39063;54,740002000000004;617,423767;3273,7138670000004;65820,6875;22572,82031;721,1262820000001;-39,793205;22,488955999999998;Vi;F12;SC3;SLAM-HSC;48h;P+ILs;TT22;F12_TT22;F12Vi48hSLAM-HSCTT22
159433;63507,921879999994;-20,230001;483,02120999999994;6594,791504;32835,41016;3013,025391;3923,0905759999996;-8,443483;22,831768;Vi;F11;SC3;SLAM-HSC;48h;P+ILs;TT22;F11_TT22;F11Vi48hSLAM-HSCTT22
168094;79732,38281;-10,710001;3942,023193;5796,654297;42777,33203;313,89856000000003;7742,474120999999;386,89092999999997;23,010479;Vi;F10;SC3;ST-HSC;48h;P+ILs;TT22;F10_TT22;F10Vi48hST-HSCTT22
176652;75710,1875;-13,09;5841,881836;4096,342772999999;41430,82031;379,277557;27616,29688;614,032471;23,235632;Vi;F9;SC3;ST-HSC;48h;P+ILs;TT22;F9_TT22;F9Vi48hST-HSCTT22
151153;77392,84375;-11,900001;6075,781738000001;3731,883057;40694,39844;1144,012451;15385,03125;1677,3786619999998;23,443993;Vi;F8;SC3;MPP;48h;P+ILs;TT22;F8_TT22;F8Vi48hMPPTT22
160749;84234,15625;16,66;5761,75;3844,2155759999996;45966,40625;263,06588700000003;5317,05127;2922,2033690000003;23,697548;Vi;F7;SC3;MPP;48h;P+ILs;TT22;F7_TT22;F7Vi48hMPPTT22
170513;67356,38281;11,900001;9208,873047;4492,362305;45866,92578;8324,469727;5423,533203;-123,22249599999999;24,038906;Vi;F6;SC2;SLAM-HSC;48h;P;TT22;F6_TT22;F6Vi48hSLAM-HSCTT22
142715;60741,171879999994;27,370001000000002;1885,491455;6463,892578;32583,57227;3033,43457;1421,945557;222,906631;24,265924;Vi;F5;SC2;SLAM-HSC;48h;P;TT22;F5_TT22;F5Vi48hSLAM-HSCTT22
135893;70500,36719;40,460003;6367,032715;3041,243896;66525,38281;969,218567;537,4367070000001;395,994141;24,512121;Vi;F4;SC2;ST-HSC;48h;P;TT22;F4_TT22;F4Vi48hST-HSCTT22
119141;83729,59375;29,750002000000002;286,834686;3035,065918;56459,0625;-318,22805800000003;13039,749020000001;195,86496;24,872551;Vi;F3;SC2;ST-HSC;48h;P;TT22;F3_TT22;F3Vi48hST-HSCTT22
192788;107278,5078;26,18;4502,763672;4514,967772999999;43182,46875;1828,641113;35669,76953;4211,128418;25,074898;Vi;F2;SC2;MPP;48h;P;TT22;F2_TT22;F2Vi48hMPPTT22
149399;73619,35156;1,19;8164,93457;2368,548096;47290,99219;541,876648;24369,24023;1471,735596;25,350534;Vi;F1;SC2;MPP;48h;P;TT22;F1_TT22;F1Vi48hMPPTT22
182016;88665,71094;9,52;1440,054932;2862,288086;48139,69922;445,295807;42529,64453;2763,584473;25,557133;Vi;G1;SC2;MPP;48h;P;TT22;G1_TT22;G1Vi48hMPPTT22
156144;77615,375;36,890003;1595,0584720000002;4030,172607;32209,88867;1061,177124;15835,47168;877,7201539999999;25,908545;Vi;G2;SC2;MPP;48h;P;TT22;G2_TT22;G2Vi48hMPPTT22
160302;84301,98438;-26,18;7051,82959;4763,919922;47105,78125;527,228821;876,923706;153,327423;26,134424;Vi;G3;SC2;ST-HSC;48h;P;TT22;G3_TT22;G3Vi48hST-HSCTT22
168324;61668,18359;4,76;2791,697754;6699,313965;38942,50391;-646,0929570000001;921,355835;422,98001100000005;26,388498;Vi;G4;SC2;ST-HSC;48h;P;TT22;G4_TT22;G4Vi48hST-HSCTT22
162189;74006,10156;-16,66;4648,541504;3203,3747559999997;40055,42188;607,76532;4753,960449;1642,4626460000002;26,974391999999998;Vi;G7;SC3;MPP;48h;P+ILs;TT22;G7_TT22;G7Vi48hMPPTT22
143256;62584,484379999994;3,57;4219,910156;2130,100098;39642,09766;-19,369322;10985,28125;2050,4377440000003;27,265890000000002;Vi;G8;SC3;MPP;48h;P+ILs;TT22;G8_TT22;G8Vi48hMPPTT22
153544;62653,50391;20,230001;5151,238281;2433,522461;54915,953129999994;404,844025;17557,91406;-20,006407;27,613879999999998;Vi;G9;SC3;ST-HSC;48h;P+ILs;TT22;G9_TT22;G9Vi48hST-HSCTT22
144817;72277,03125;7,14;-509,024506;10063,27441;45352,63281;2761,506592;1062,88208;151,922134;27,816227;Vi;G10;SC3;ST-HSC;48h;P+ILs;TT22;G10_TT22;G10Vi48hST-HSCTT22
195776;85061,20313;0,0;7356,640137;5160,223145;51783,28125;6476,695313;3591,319092;6,8594610000000005;28,045837;Vi;G11;SC3;SLAM-HSC;48h;P+ILs;TT22;G11_TT22;G11Vi48hSLAM-HSCTT22
209483;95090,52344;5,95;3627,297852;10327,29102;60274,00391;40487,83594;4987,923828;-101,26442;28,31567;Vi;G12;SC3;SLAM-HSC;48h;P+ILs;TT22;G12_TT22;G12Vi48hSLAM-HSCTT22
203421;109460,9688;-7,14;5871,440918;8912,337891;65922,57031;8638,615234;2131,537598;72,327904;28,61577;Vi;H12;SC3;SLAM-HSC;48h;P+ILs;TT22;H12_TT22;H12Vi48hSLAM-HSCTT22
183386;93273,39063;-13,09;2076,094727;6170,321289;50901,33594;7195,616698999999;6739,489258;144,42276;28,876064000000003;Vi;H11;SC3;SLAM-HSC;48h;P+ILs;TT22;H11_TT22;H11Vi48hSLAM-HSCTT22
190574;87103,24219;-23,800001;2791,952393;6944,379883;38710,30078;139,373062;482,76129199999997;198,895447;29,122778000000004;Vi;H10;SC3;ST-HSC;48h;P+ILs;TT22;H10_TT22;H10Vi48hST-HSCTT22
94266;115236,0391;-2,38;5038,208496;2663,518555;42424,23438;370,149292;1479,003296;559,711914;29,33342;Vi;H9;SC3;ST-HSC;48h;P+ILs;TT22;H9_TT22;H9Vi48hST-HSCTT22
134080;49317,17188;-11,900001;4165,358397999999;2555,179932;32717,1582;-72,74335500000001;23424,83789;2100,854248;29,520113000000002;Vi;H8;SC3;MPP;48h;P+ILs;TT22;H8_TT22;H8Vi48hMPPTT22
176440;84598,29688;-38,080002;-58,547665;6871,073242;42646,08594;5365,501465;24928,11523;428,68624900000003;29,777195000000003;Vi;H6;SC2;SLAM-HSC;48h;P;TT22;H6_TT22;H6Vi48hSLAM-HSCTT22
235893;101071,4688;-16,66;6453,020508;3486,086914;44500,43359;15058,09082;614,3895259999999;33,229321;30,020695;Vi;H5;SC2;SLAM-HSC;48h;P;TT22;H5_TT22;H5Vi48hSLAM-HSCTT22
191371;123992,0547;28,560001;6134,744140999999;9720,520508;48996,22656;-455,331238;728,322571;451,220062;30,316647999999997;Vi;H4;SC2;ST-HSC;48h;P;TT22;H4_TT22;H4Vi48hST-HSCTT22
139512;58388,54297;-27,370001000000002;4508,030761999999;2011,2678219999998;41252,49609;-580,444824;18520,86328;246,556473;30,521069;Vi;H3;SC2;ST-HSC;48h;P;TT22;H3_TT22;H3Vi48hST-HSCTT22
163822;66302,04688;-19,040001;8419,630859;2998,597412;41064,88672;555,0115969999999;16591,03711;901,7472529999999;30,820963;Vi;H2;SC2;MPP;48h;P;TT22;H2_TT22;H2Vi48hMPPTT22
127031;71986,67188;77004,90625;1317,350586;4081,471436;0,15024;-207,439072;15661,21387;1392,747314;1,40629;CF;A1;SC2;MPP;24h;P;TT21;A1_TT21;A1CF24hMPPTT21
170237;110141,6484;97287,26563;2691,152344;2306,263428;-16,610975;-804,818176;20897,19531;4918,725586;1,540462;CF;A2;SC2;MPP;24h;P;TT21;A2_TT21;A2CF24hMPPTT21
138630;69938,67969;89827,15625;1088,0935060000002;2498,098877;11,369491;2097,506348;26043,98438;-31,800596000000002;1,666095;CF;A3;SC2;ST-HSC;24h;P;TT21;A3_TT21;A3CF24hST-HSCTT21
142479;74781,98438;87362,66406;509,86795;4748,647461;-4,426771;117,723724;2321,0463870000003;94,51918;1,8327099999999998;CF;A4;SC2;ST-HSC;24h;P;TT21;A4_TT21;A4CF24hST-HSCTT21
152572;90574,47656;104105,9688;833,466187;6070,34375;-95,739166;48669,94922;1305,3905029999999;-214,877731;2,1112610000000003;CF;A5;SC2;SLAM-HSC;24h;P;TT21;A5_TT21;A5CF24hSLAM-HSCTT21
161345;74079,88281;133622,7188;5527,344727000001;5415,01416;-30,205633000000002;10566,66992;1200,184082;-24,712877;2,572433;CF;A6;SC2;SLAM-HSC;24h;P;TT21;A6_TT21;A6CF24hSLAM-HSCTT21
210767;130161,0156;75716,13281;3173,790283;10619,1084;-26,156921;-563,5655519999999;2817,806885;6628,351563;2,788624;CF;A7;SC3;MPP;24h;P+ILs;TT21;A7_TT21;A7CF24hMPPTT21
130148;93694,65625;91324,17188;2345,3354489999997;4622,182129;-13,031854;-1382,043335;1009,215942;1066,3946529999998;3,127064;CF;A8;SC3;MPP;24h;P+ILs;TT21;A8_TT21;A8CF24hMPPTT21
133757;62422,64453;78531,67188;1677,336304;5465,831543;-10,14372;333,969025;776,079346;582,64093;3,268756;CF;A9;SC3;ST-HSC;24h;P+ILs;TT21;A9_TT21;A9CF24hST-HSCTT21
163691;110630,7344;130440,6641;616,204163;7483,407715;-24,680557;2016,0953370000002;1203,967529;148,618973;3,445039;CF;A10;SC3;ST-HSC;24h;P+ILs;TT21;A10_TT21;A10CF24hST-HSCTT21
112269;167666,25;104416,5547;528,757141;10173,0625;-58,423409;12760,28711;1590,688599;354,330231;3,709571;CF;A11;SC3;SLAM-HSC;24h;P+ILs;TT21;A11_TT21;A11CF24hSLAM-HSCTT21
132325;74498,76563;77530,88281;918,7799679999999;4837,387207;9,295703999999999;3484,618164;17960,35742;271,42965699999996;3,85497;CF;A12;SC3;SLAM-HSC;24h;P+ILs;TT21;A12_TT21;A12CF24hSLAM-HSCTT21
159408;88595,50781;142617,9375;365,37796000000003;2925,23999;-18,841759;4203,187011999999;7389,751465;-46,482071000000005;4,169454;CF;B12;SC3;SLAM-HSC;24h;P+ILs;TT21;B12_TT21;B12CF24hSLAM-HSCTT21
158319;82129,04688;108433,9922;-619,572754;1883,56311;-83,979568;51266,55078;23091,22461;-220,111679;4,451872;CF;B11;SC3;SLAM-HSC;24h;P+ILs;TT21;B11_TT21;B11CF24hSLAM-HSCTT21
131344;81645,90625;88146,875;263,949188;3410,839111;-0,077284;886,712158;13225,43945;193,69335900000002;4,57643;CF;B10;SC3;ST-HSC;24h;P+ILs;TT21;B10_TT21;B10CF24hST-HSCTT21
170213;112558,5391;131105,875;3980,400146;9734,253906;-10,866633;1394,8803710000002;4568,856934;130,52569599999998;4,745731;CF;B9;SC3;ST-HSC;24h;P+ILs;TT21;B9_TT21;B9CF24hST-HSCTT21
146262;64711,01172;78688,75;2778,416748;4150,992676;8,174774000000001;-364,00061;2382,806396;2043,6805420000003;4,840801;CF;B8;SC3;MPP;24h;P+ILs;TT21;B8_TT21;B8CF24hMPPTT21
145107;75406,73438;77532,07031;3129,181641;3914,900146;-8,675247;-881,6766970000001;3336,334961;1874,440552;4,997426;CF;B7;SC3;MPP;24h;P+ILs;TT21;B7_TT21;B7CF24hMPPTT21
158871;84235,34375;95358,27344;1532,096313;4536,425781;-11,315553999999999;6791,144043000001;6926,255370999999;98,48658;5,121125;CF;B6;SC2;SLAM-HSC;24h;P;TT21;B6_TT21;B6CF24hSLAM-HSCTT21
138380;82784,73438;99207,92188;-38,410583;5146,591797;-37,869068;25194,51953;16036,06641;-10,926697;5,313251999999999;CF;B5;SC2;SLAM-HSC;24h;P;TT21;B5_TT21;B5CF24hSLAM-HSCTT21
128379;70119,5625;79131,4375;2781,625977;2625,440918;11,630868;-225,873993;4600,847168;296,096954;5,441947;CF;B4;SC2;ST-HSC;24h;P;TT21;B4_TT21;B4CF24hST-HSCTT21
171218;106207,5078;124671,5469;2672,092285;4867,79834;-27,291542;307,049713;16567,31836;304,65078700000004;5,572897;CF;B3;SC2;ST-HSC;24h;P;TT21;B3_TT21;B3CF24hST-HSCTT21
135817;68333,375;71536,85156;626,211365;2978,322021;14,857439999999999;-185,392166;1475,938354;656,06543;5,672211;CF;B2;SC2;MPP;24h;P;TT21;B2_TT21;B2CF24hMPPTT21
177487;139520,3594;117660,0625;10570,93164;5500,581055;-6,782812;-1942,34668;7241,505370999999;4507,140136999999;5,901024;CF;B1;SC2;MPP;24h;P;TT21;B1_TT21;B1CF24hMPPTT21
124836;99005,625;127710,8047;1361,941895;4716,549316;-44,720024;378,789673;6223,712402;685,211426;6,0932059999999995;CF;C1;SC2;MPP;24h;P;TT21;C1_TT21;C1CF24hMPPTT21
171742;94383,66406;113625,9688;1991,4199219999998;7080,211914;4,163999;-198,670288;16681,83203;665,404175;6,216314;CF;C2;SC2;MPP;24h;P;TT21;C2_TT21;C2CF24hMPPTT21
144246;66369,875;72363,90625;1214,1832279999999;7339,34375;-9,831092;1317,403076;4072,148193;100,789513;6,337542;CF;C3;SC2;ST-HSC;24h;P;TT21;C3_TT21;C3CF24hST-HSCTT21
146630;78428,14063;99601,8125;178,013489;6346,751465;-11,390881;-118,35613300000001;9374,115234;170,390472;6,474883999999999;CF;C4;SC2;ST-HSC;24h;P;TT21;C4_TT21;C4CF24hST-HSCTT21
177900;93837,45313;113686,6563;4256,431152;7061,504395;-36,586926;9200,419922;13416,80957;-25,875717;6,572264;CF;C5;SC2;SLAM-HSC;24h;P;TT21;C5_TT21;C5CF24hSLAM-HSCTT21
154516;85519,35156;90601,84375;1142,220093;5778,994629;-16,704629999999998;5653,892578;12953,4082;-86,167389;6,744035;CF;C6;SC2;SLAM-HSC;24h;P;TT21;C6_TT21;C6CF24hSLAM-HSCTT21
137585;113600,9766;84975,52344;6976,299316;2473,0830079999996;-14,116142000000002;454,142334;7265,895995999999;3601,485352;6,986814;CF;C8;SC3;MPP;24h;P+ILs;TT21;C8_TT21;C8CF24hMPPTT21
151130;121664,4141;104311,8359;7109,455078;4995,456055;-21,72687;2866,438965;33760,58203;94,870766;7,095795;CF;C9;SC3;ST-HSC;24h;P+ILs;TT21;C9_TT21;C9CF24hST-HSCTT21
137014;70878,78125;103688,2734;359,911865;2500,998535;-24,03775;-6,975492;27742,22852;583,2655639999999;7,20091;CF;C10;SC3;ST-HSC;24h;P+ILs;TT21;C10_TT21;C10CF24hST-HSCTT21
124196;88353,9375;80345,23438;-557,7333980000001;5108,82373;-20,699718;9458,400391;7089,150879000001;312,44766200000004;7,352217;CF;C11;SC3;SLAM-HSC;24h;P+ILs;TT21;C11_TT21;C11CF24hSLAM-HSCTT21
154807;79085,02344;86849,77344;2878,78833;5698,794922;-21,151045;5144,784668;465,030273;12,279334;7,59231;CF;C12;SC3;SLAM-HSC;24h;P+ILs;TT21;C12_TT21;C12CF24hSLAM-HSCTT21
139948;63748,30469;82963,23438;410,609558;3382,8017579999996;-11,494811;7763,799316;1548,439941;121,596893;7,787392;CF;D12;SC3;SLAM-HSC;24h;P+ILs;TT21;D12_TT21;D12CF24hSLAM-HSCTT21
138513;72009,28125;79503,90625;358,835419;4229,981934;-8,694981;5088,174805;2470,7346190000003;-22,286392000000003;7,982636;CF;D11;SC3;SLAM-HSC;24h;P+ILs;TT21;D11_TT21;D11CF24hSLAM-HSCTT21
146871;88634,77344;135914,6719;1767,7165530000002;7985,484863;-17,043245000000002;596,913757;1492,0001220000001;92,221512;8,127766000000001;CF;D10;SC3;ST-HSC;24h;P+ILs;TT21;D10_TT21;D10CF24hST-HSCTT21
137663;73809,75;84754,1875;1695,113159;4419,437011999999;-16,740009;166,20240800000002;3284,942139;304,365143;8,260703;CF;D9;SC3;ST-HSC;24h;P+ILs;TT21;D9_TT21;D9CF24hST-HSCTT21
98307;67512,27344;71874,8125;1369,13623;2604,065186;-17,681074;278,57196;11563,405270000001;3145,280273;8,399495;CF;D8;SC3;MPP;24h;P+ILs;TT21;D8_TT21;D8CF24hMPPTT21
142445;67277,84375;91364,63281;4273,261719;6040,291504;-22,02467;296,700317;776,6767580000001;1713,450439;8,518199000000001;CF;D7;SC3;MPP;24h;P+ILs;TT21;D7_TT21;D7CF24hMPPTT21
130188;77295,26563;108182,9063;887,5010990000001;7126,075684;-5,509223;7390,815918000001;2115,6411129999997;209,883209;8,694696;CF;D6;SC2;SLAM-HSC;24h;P;TT21;D6_TT21;D6CF24hSLAM-HSCTT21
132890;77742,70313;75310,34375;919,046509;7231,347168000001;-32,001644;3469,359863;1538,330078;-51,007412;8,831930999999999;CF;D5;SC2;SLAM-HSC;24h;P;TT21;D5_TT21;D5CF24hSLAM-HSCTT21
145651;75968,41406;127270,5078;7774,898437999999;5427,334961;-16,203326999999998;1020,56427;4907,87207;528,87915;8,936347;CF;D4;SC2;ST-HSC;24h;P;TT21;D4_TT21;D4CF24hST-HSCTT21
122044;59346,49219;76868,05469;-223,024902;2930,820068;-12,243178;701,067688;4738,197754;434,644562;9,052204;CF;D3;SC2;ST-HSC;24h;P;TT21;D3_TT21;D3CF24hST-HSCTT21
138334;80098,90625;75155,64063;588,64093;3897,38916;0,72063;-145,457031;6394,006836;793,736938;9,163119;CF;D2;SC2;MPP;24h;P;TT21;D2_TT21;D2CF24hMPPTT21
133747;69148,52344;74948,58594;1945,22583;3211,168457;1,8656990000000002;-574,882263;6754,272461;921,918274;9,349232;CF;D1;SC2;MPP;24h;P;TT21;D1_TT21;D1CF24hMPPTT21
170713;137135,6094;149161,75;15709,48926;5763,8125;-5,266096;-280,550018;5743,532227000001;1076,073608;9,464336999999999;CF;E1;SC2;MPP;24h;P;TT21;E1_TT21;E1CF24hMPPTT21
150840;79303,98438;78779,19531;422,011566;1522,482178;-27,708502000000003;76,009361;25232,43945;831,797058;9,567302999999999;CF;E2;SC2;MPP;24h;P;TT21;E2_TT21;E2CF24hMPPTT21
152995;84177,03125;72695,91406;448,146912;3690,022705;-13,289001;-323,371552;16001,947269999999;99,517403;9,683643;CF;E3;SC2;ST-HSC;24h;P;TT21;E3_TT21;E3CF24hST-HSCTT21
139997;63886,34375;84181,79688;1086,963867;5045,396484000001;0,332915;-615,679443;1197,513306;68,226074;9,814862;CF;E4;SC2;ST-HSC;24h;P;TT21;E4_TT21;E4CF24hST-HSCTT21
151815;69284,17969;67797,875;206,635391;7574,800781;-26,900621;18498,28906;546,8703;-201,69747900000002;9,974816;CF;E5;SC2;SLAM-HSC;24h;P;TT21;E5_TT21;E5CF24hSLAM-HSCTT21
136693;77823,625;89529,65625;94,375946;6417,957031;-36,201640999999995;4469,425781;2924,5263670000004;-30,910746000000003;10,091426;CF;E6;SC2;SLAM-HSC;24h;P;TT21;E6_TT21;E6CF24hSLAM-HSCTT21
147633;76248,0625;86883,09375;965,358826;1846,915039;37,843346000000004;439,944946;17923,72461;1626,68689;10,195305000000001;CF;E7;SC3;MPP;24h;P+ILs;TT21;E7_TT21;E7CF24hMPPTT21
137267;68270,30469;87174,64063;6930,086914;2924,092285;-26,633188;1474,8967289999998;1519,545898;1061,61084;10,340542999999998;CF;E8;SC3;MPP;24h;P+ILs;TT21;E8_TT21;E8CF24hMPPTT21
147897;71762,95313;82125,47656;-538,2843019999999;6208,07373;-6,939857000000001;1972,2363280000002;1513,407104;301,422791;10,458172;CF;E9;SC3;ST-HSC;24h;P+ILs;TT21;E9_TT21;E9CF24hST-HSCTT21
114813;159747,9844;66645,95313;2208,180908;6861,012206999999;-15,90011;44,569519;6639,878906;509,283142;10,581602;CF;E10;SC3;ST-HSC;24h;P+ILs;TT21;E10_TT21;E10CF24hST-HSCTT21
150348;75868,45313;100715,6563;1008,785034;4533,14209;-36,355709000000004;13512,21094;21415,03516;-60,337002000000005;10,675759;CF;E11;SC3;SLAM-HSC;24h;P+ILs;TT21;E11_TT21;E11CF24hSLAM-HSCTT21
141519;65276,26172;73584,84375;781,966553;4454,484375;-71,07126600000001;45839,79297;2787,865234;-293,34368900000004;10,795805999999999;CF;E12;SC3;SLAM-HSC;24h;P+ILs;TT21;E12_TT21;E12CF24hSLAM-HSCTT21
165906;116972,2422;82701,4375;-223,88882400000003;1573,026489;-33,208721000000004;23536,32031;22488,32227;159,896622;10,965214;CF;F12;SC3;SLAM-HSC;24h;P+ILs;TT21;F12_TT21;F12CF24hSLAM-HSCTT21
115857;76627,67188;83266,6875;53,262459;8246,288086;-30,775459;7380,816406;4313,449219;245,856644;11,124309;CF;F11;SC3;SLAM-HSC;24h;P+ILs;TT21;F11_TT21;F11CF24hSLAM-HSCTT21
158499;73810,94531;111768,375;2489,529297;2908,652588;-21,215881;11,414537;960,444824;612,960388;11,264389999999999;CF;F10;SC3;ST-HSC;24h;P+ILs;TT21;F10_TT21;F10CF24hST-HSCTT21
138430;74348,82031;92204,77344;644,964783;5215,124022999999;-15,649426;1832,7124019999999;7768,175293000001;101,628922;11,410916;CF;F9;SC3;ST-HSC;24h;P+ILs;TT21;F9_TT21;F9CF24hST-HSCTT21
176867;106703,7344;129392,2734;2489,866455;6306,035156;20,914645999999998;235,49385099999998;983,687561;1202,4257810000001;11,547775;CF;F8;SC3;MPP;24h;P+ILs;TT21;F8_TT21;F8CF24hMPPTT21
161049;94796,59375;137412,875;3857,084229;5379,51709;-37,73568;371,121124;13105,71875;14238,58887;11,695375;CF;F7;SC3;MPP;24h;P+ILs;TT21;F7_TT21;F7CF24hMPPTT21
151978;89019,14063;111007,9688;-6,054380999999999;4774,933105;-58,650684;29653,46289;19469,0625;169,605865;11,860648;CF;F6;SC2;SLAM-HSC;24h;P;TT21;F6_TT21;F6CF24hSLAM-HSCTT21
180497;96511,38281;84985,04688;1728,154907;7187,005859000001;-21,393015;4581,301758;8635,348633;138,845032;11,983058;CF;F5;SC2;SLAM-HSC;24h;P;TT21;F5_TT21;F5CF24hSLAM-HSCTT21
110572;93639,91406;86319,03125;1134,7186279999999;5427,106934;-11,672153999999999;42,932396000000004;2720,029541;358,654083;12,124212;CF;F4;SC2;ST-HSC;24h;P;TT21;F4_TT21;F4CF24hST-HSCTT21
141774;74234,58594;79099,30469;1343,544678;5767,988281;-4,372330000000001;1507,0428470000002;2745,872803;30,712645000000002;12,240283999999999;CF;F3;SC2;ST-HSC;24h;P;TT21;F3_TT21;F3CF24hST-HSCTT21
143374;74085,83594;91654,99219;6185,658203;2869,858643;-4,871253;621,825439;6763,787109000001;2925,416016;12,360975999999999;CF;F2;SC2;MPP;24h;P;TT21;F2_TT21;F2CF24hMPPTT21
168967;110711,6563;124435,9297;3498,946533;3739,435303;-5,185868;-886,136292;1013,377075;1627,807983;12,481183;CF;F1;SC2;MPP;24h;P;TT21;F1_TT21;F1CF24hMPPTT21
143670;138079,2813;129830,1953;4999,239258;3147,353271;-25,664715;15,470286999999999;25691,73828;808,5096440000001;12,586835;CF;G1;SC2;MPP;24h;P;TT21;G1_TT21;G1CF24hMPPTT21
150356;72981,51563;81902,94531;1987,447998;5055,620117;-28,554565000000004;-1096,611084;1062,3630369999998;854,765869;12,727936999999999;CF;G2;SC2;MPP;24h;P;TT21;G2_TT21;G2CF24hMPPTT21
153664;77931,91406;79077,88281;1027,35376;5207,366211;-15,773303;1649,5584720000002;1240,026489;337,05725099999995;12,838154;CF;G3;SC2;ST-HSC;24h;P;TT21;G3_TT21;G3CF24hST-HSCTT21
148166;61950,21484;93476,88281;1256,938477;4161,775390999999;-28,791596999999996;2367,48291;16733,4043;-88,925087;12,959006;CF;G4;SC2;ST-HSC;24h;P;TT21;G4_TT21;G4CF24hST-HSCTT21
130033;76432,51563;86579,64063;224,215393;7505,975586;-12,596164;3325,397705;4359,136719;70,180992;13,075078;CF;G5;SC2;SLAM-HSC;24h;P;TT21;G5_TT21;G5CF24hSLAM-HSCTT21
136942;97020,70313;101435,6016;5384,293457;6108,515625;4,06465;3548,685303;584,855591;303,135529;13,205276000000001;CF;G6;SC2;SLAM-HSC;24h;P;TT21;G6_TT21;G6CF24hSLAM-HSCTT21
