Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Original_cell;Culture_time
export_H8 bulk MPP SC5_CF0.csv.59;143879,7031;105251,2969;13979,92871;369,175293;117,774437;110,152237;105,205795;158,345718;1765,054077;1512,238525;277,215057;4,361113;65,78978;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.60;133179,9063;70140,39063;12204,13379;130,526215;203,845551;212,595215;77,883606;92,863495;500,281219;1128,202637;340,557129;4,227051;65,945412;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.61;124176,8672;85121,63281;11223,27734;64,456436;150,577164;215,247025;71,15963;34,294735;988,531738;651,798645;216,508087;4,173594;66,572365;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.62;145640,9375;117872;17443,11133;138,799179;187,422836;843,129395;91,85881;195,823608;2130,170166;117,944702;552,274902;4,387417;67,155304;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.63;146068,7031;99073,60938;14606,04395;1097,965454;89,12925;342,009247;55,641361;15,585598;872,717651;1452,660278;374,511719;4,178952;67,240547;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.64;121020,5703;130864,125;14113,0791;214,019867;150,51033;149,765915;111,185577;98,876877;2006,424438;2900,951416;517,846191;4,381001;68,431046;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.65;169201,3594;119791,6875;10013,60352;269,099182;217,070984;561,511475;72,121567;-74,391571;897,590759;624,755859;170,363037;4,142695;69,118896;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.66;172604,6719;106231,8828;14059,59375;122,617706;185,40004;563,525574;123,842178;49,603889;934,128235;427,181061;252,965424;4,412941;70,570961;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.67;143536,7656;77798,14063;17549,93945;168,629745;309,764008;704,587463;65,9767;-275,386017;8,280231;9049,807617;235,087219;4,28766;75,51757;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.68;191537,2188;126695,8047;15910,52539;689,03717;394,87674;326,202087;110,776314;129,535217;1526,002563;2029,736206;181,765884;4,416682;75,775658;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.69;168912,0469;118387,7109;14315,62305;324,142975;129,206299;546,103577;109,406128;83,396645;1785,614502;851,000916;418,400299;4,380422;76,326447;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.70;128903,7031;76279,80469;14037,98145;465,711212;310,011505;308,913452;95,868729;-319,911194;1137,992676;7335,228027;176,319107;4,333845;77,700363;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.71;154396,8281;72564,19531;11126,03711;99,847725;334,00473;241,662781;72,209068;231,281372;2130,717773;277,865204;259,47876;4,175417;77,847153;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.72;153378,25;107230,1797;13378,45313;289,780792;213,683792;288,064026;63,882931;-16,673569;1544,578613;4062,852295;145,374344;4,194409;78,21196;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.73;180056,7188;131243,2031;10665,8457;60,866547;208,669495;1187,269043;120,505455;-40,508572;1816,434448;3394,097168;293,848267;4,319717;79,430649;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.74;125082,1875;81664,86719;17592,92969;109,130081;145,687469;97,233284;63,534111;54,340866;568,931396;291,373718;141,054291;4,276826;83,462227;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.75;169020,7656;107791,0469;10769,19531;242,86554;198,300797;619,132996;102,125122;34,416965;1200,503296;1970,840454;217,160904;4,271855;84,505096;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.76;126870,5469;77958,5;11013,69434;254,316376;174,77562;758,462097;68,226624;-48,408646;1034,114868;2098,286865;189,493454;4,15488;85,836945;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.77;157806,7344;109107,9688;23759,52344;224,055847;113,505417;311,800751;61,492222;121,095192;1888,452515;318,595276;311,168823;4,359071;87,426086;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.78;144562,5;99662,66406;17703,67969;214,002609;224,572266;212,000717;112,835487;156,661179;2136,067871;440,981323;277,695251;4,455133;87,470421;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.79;146548,7344;78732,25781;12238,37207;21,683699;254,074051;256,942932;84,023407;79,343521;1138,192749;3122,601563;397,299438;4,251214;87,839447;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.80;111683,6094;81767,14063;14104,34863;151,805756;362,032715;439,186249;72,251366;-39,267742;722,461731;3350,765381;214,627838;4,248438;88,663261;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.81;160605,5156;109456,5078;10211,35547;140,586655;93,785843;398,344543;44,060081;35,61137;2030,086426;101,317055;361,915375;3,997366;89,12397;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.82;197227,4063;126238,0547;12175,89063;211,80867;253,148483;193,590378;85,637207;156,384674;2039,429199;1838,93103;241,158356;4,255484;91,5327;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.83;158178,5313;92915,29688;11409,84082;537,586121;112,029488;1068,755005;58,872948;-40,042831;1221,716797;3297,319824;256,167084;4,12045;93,723747;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.84;118448,4609;103393,8672;17668,79688;424,238953;132,888687;72,580086;103,003021;148,809143;1409,035034;700,4328;220,481506;4,426529;93,990265;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.85;143866,8438;80643,27344;11808,20801;73,241165;192,045319;236,776627;58,338375;-30,518389;811,502014;3115,122314;336,116852;4,128187;94,627235;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.86;156293,7813;94837,39844;10185,87402;413,747681;192,126282;855,448547;76,327003;33,493015;1320,632202;665,552979;215,547806;4,165337;95,192055;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.87;128684,5156;83817,42188;13490,12793;-7,638688;239,844879;74,877213;40,098919;-54,798748;342,473236;3406,473633;192,41571;4,053948;95,603447;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.88;184529,0938;132188,3906;12934,85156;90,577126;196,431793;300,000214;110,578697;297,477142;1778,222534;822,898987;359,861359;4,352548;95,713898;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.89;136187,2656;80264,52344;12754,7793;386,203918;327,801483;334,057892;43,817535;24,58884;329,184418;4226,042969;146,739838;4,06397;96,390846;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.90;176081,1719;109391,8203;15711,60156;429,586243;125,457176;258,068512;89,043098;126,79808;1722,305542;1444,686646;355,724762;4,345751;97,259171;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.91;135714,5313;70111,17969;11308,01367;88,520172;372,123413;125,541771;72,414169;141,0867;1821,622559;290,791687;203,469864;4,181271;97,650146;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.92;173974,1406;77216,74219;12516,43164;341,714294;130,143311;420,058746;105,447479;109,338882;1263,870972;656,425842;297,228485;4,327859;98,816978;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.93;147585,0781;82413,25781;16712,91992;175,080139;126,398743;195,9814;51,23349;-64,061844;1070,693481;2072,824463;186,709702;4,194986;99,974709;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.94;133471,3125;82437,47656;15184,9541;144,998535;127,908936;255,884445;65,986191;132,440308;1900,432129;503,229767;235,883011;4,243253;102,850098;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.95;143707,4844;107729,1719;14870,61523;442,849426;160,986542;508,004456;108,852081;151,690109;1071,61145;540,5224;361,631378;4,390543;104,382065;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.96;174745,75;117984,6641;13699,56445;117,10614;260,225616;131,307297;76,325958;177,007721;971,65918;1002,825073;214,135849;4,256344;104,5355;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.97;133690,7969;92194,91406;11307,30566;319,188751;135,736298;303,366577;63,367008;105,955467;1721,636353;1253,416504;222,922562;4,140267;104,574272;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.98;106789,375;89324,79688;13234,31836;212,238434;162,695404;525,849365;133,481903;149,739868;2350,837158;1039,604736;336,574219;4,417384;105,043518;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.99;147232,2344;98108,875;18436,64258;-154,374954;320,408417;98,684647;24,227627;-89,389702;50,836182;9086,003906;389,173065;3,995148;105,767204;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.100;160122,5156;89404,77344;12376,79102;48,41975;165,022903;550,535522;66,476395;106,295654;807,425049;1201,606567;200,281464;4,182732;109,036057;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.101;204024,0781;149787,0313;12418,04785;171,274658;126,449097;646,081421;108,512955;38,12674;1330,531494;934,990479;223,293411;4,334236;109,592361;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.102;162665,1875;145982,5313;13446,58301;-60,534054;147,23616;364,222046;110,134018;91,84005;1539,657959;2556,524902;363,484436;4,363226;114,062424;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.103;170566,6719;126403,3984;11026,12402;145,476135;264,828003;310,249115;60,382481;-63,995193;872,539124;2748,081787;253,063034;4,117719;114,843498;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.104;198257,4063;125206,6563;14232,32324;414,220459;239,280838;160,641479;88,121704;208,907379;1931,679321;798,29425;509,531464;4,312191;115,358826;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.105;132165,625;102263,3672;15507,76172;117,711777;319,236694;684,045532;62,829178;181,04184;1976,490845;215,511703;327,631104;4,234658;122,948181;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.106;128413,3125;73390,59375;12205,97461;269,02652;410,208374;135,434769;106,424736;152,818726;675,215881;427,715424;336,879333;4,322978;122,984344;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.107;154757,2656;112960,6094;10716,625;204,072052;289,628723;1417,953003;120,213829;197,970673;1461,009888;477,592224;211,695984;4,320431;126,705559;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.108;168911,0469;110781,9766;12895,80273;212,111694;263,518341;129,106171;84,831581;61,113163;3196,645996;3117,057617;151,868149;4,270222;130,865967;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.109;155256,2969;98676,96094;10465,44727;90,159149;158,098389;87,636208;69,272964;111,470146;514,586243;648,925354;262,474213;4,143873;131,306549;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.110;111184,8672;61166,79688;22629,8457;214,047607;156,659698;117,222427;31,296518;123,347794;33,327446;1976,143555;336,714203;4,1367;132,096863;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.111;156101,3438;90334,92188;18479,16992;310,314545;193,049835;454,768158;99,053291;186,728867;1791,211182;1154,132324;240,083344;4,428293;135,589355;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.112;136076,9531;66339,65625;17290,53711;87,638084;88,201714;303,038483;37,586639;-3,237151;934,719971;361,364319;118,824829;4,1103;136,821609;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.113;122509,6406;132690,1719;11136,79883;431,434448;112,98851;413,747223;117,934349;114,910873;2034,268555;1557,31543;326,54599;4,326363;137,510162;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.114;192003,6563;113303,0391;11397,87207;17,254856;123,546661;161,674881;69,801552;116,807594;2788,099854;107,064087;563,258972;4,172417;143,711029;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.115;159978,6406;97753,98438;15043,18066;61,5266;157,814545;208,840988;66,75676;76,403038;1260,256348;4985,118164;129,937439;4,243938;143,972427;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.116;151729,0469;103873,6641;14441,60059;677,867615;204,374573;184,980499;61,619053;27,446243;401,065582;6326,430664;175,839554;4,206812;146,330841;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.117;112851,5781;67436,10938;24330,44336;271,333008;198,920532;180,382629;42,142529;36,11541;193,411896;1246,077271;218,996674;4,250328;147,032822;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.118;144987,6719;99944,00781;18037,34766;1081,269165;184,519226;1222,217651;75,117844;64,721375;1361,001953;925,350769;162,792191;4,335919;147,17981;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.119;169074,0156;140862,8438;13348,85547;259,821716;182,623383;190,78952;105,864487;299,009918;2247,731445;313,751678;166,820084;4,348844;147,371857;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.120;198028,0781;174507,6406;17495,95703;112,46312;129,00415;2799,158936;89,534088;243,648773;2241,732178;176,456421;348,472961;4,380474;148,806015;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.121;170682,2031;101658,8281;14970,66016;341,335968;88,79525;177,287201;64,486488;-112,430756;69,215309;3832,95166;517,377869;4,231829;148,816299;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.122;151462,3906;100708,7109;11938,74316;15,310307;98,036537;133,086105;59,653278;44,147476;887,796692;746,237671;282,034607;4,138408;151,364609;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.123;113507,7578;95376,92188;13475,70215;63,92136;226,106796;723,58374;77,315926;76,228714;1122,529053;256,29126;462,573853;4,255241;153,091614;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.124;154910,6406;99424,20313;13511,87012;187,372543;176,944275;321,814117;63,866791;5,085404;715,192993;1877,815918;75,108582;4,197379;153,977188;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.125;161042,5;112961,6875;19746,75391;-430,974213;550,790222;463,468872;101,327927;-237,856689;1021,109192;9333,588867;229,925339;4,455639;154,951874;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.126;168158,7969;114856,4219;12160,87598;397,9841;140,434021;640,880371;77,166222;-4,959168;1453,81311;1545,893433;276,019958;4,223119;155,435669;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.127;141718,375;86529,22656;11324,34961;446,714081;137,74559;183,363297;87,766632;160,600784;1407,50769;517,721863;242,747223;4,240762;155,554321;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.128;170506,4688;105196,1797;11556,95313;254,151947;220,461792;134,586014;63,32069;-54,600674;1466,885742;2443,942139;309,105591;4,146749;157,549942;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.129;163870,0469;95202,04688;17979,98242;-115,533241;180,724991;95,821419;50,598949;-115,356674;957,213318;6418,460449;167,972992;4,2136;158,593933;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.130;155918,25;124786,7891;15591,41797;1842,908936;77,895859;344,309784;57,035538;-56,721825;141,490692;1769,111084;382,114624;4,2066;159,28476;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.131;173178,0313;117756,5156;15475,55957;75,225418;128,926361;563,460693;115,066292;121,014793;2385,769531;809,643494;500,325226;4,419838;160,483017;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.132;136182,5781;85281,63281;12711,01856;354,177673;90,967628;277,426605;52,151875;22,032516;1138,509399;2327,18457;261,851959;4,116387;163,53067;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.133;152946,7656;88950,73438;10071,62598;92,291039;196,287216;112,814735;84,664505;-27,476166;654,745605;1019,342957;247,586838;4,193709;165,544785;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.134;140439,5781;107734,2422;14732,79297;5,550223;244,538635;236,52066;61,891895;45,832909;1298,681152;2823,353027;233,738434;4,214299;170,478607;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.135;186054,4688;138331,2813;13482,43652;317,529327;133,054489;402,737305;100,554955;98,968819;1281,936035;1417,991089;244,460785;4,3361;170,746399;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.136;152264,875;97642,23438;15446,08008;191,078323;119,923744;347,978729;84,915703;111,738586;1121,362305;1330,491699;229,269104;4,325943;170,933319;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.137;140264,0313;96800,78906;13290,58301;120,680115;146,855423;190,925995;100,764671;78,255669;1592,061646;203,102219;310,32901;4,332339;171,533691;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.138;115379,1953;69654,78125;18945,16016;587,763672;385,392303;269,572205;29,048853;-180,568527;47,070595;7295,508301;210,121124;4,059237;171,984802;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.139;169660,9219;103288,7031;14003,21875;324,439056;145,098755;314,695953;71,53492;123,597618;1128,884033;3163,245605;199,258942;4,243168;173,117706;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.140;169674,6406;127934,8438;15899,68848;-16,249981;454,762115;531,982849;145,24147;161,214203;939,784424;1378,812744;278,754456;4,49966;174,876984;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.141;181547,7656;143826,4531;11629,35645;925,618042;154,883011;224,259354;99,688286;85,438522;1752,082764;3075,408203;234,627838;4,288037;181,82135;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.142;180969,2656;122006,9375;14245,37305;200,794983;241,555374;674,122559;108,396797;50,699215;1111,948364;1194,19397;411,144226;4,376065;182,090622;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.143;142194,4063;82197,45313;16020,76465;154,217026;122,528519;645,205994;66,100822;-28,414009;1060,459351;1422,292236;235,343445;4,260241;182,220551;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.144;115750,9375;61135,94531;14284,63086;46,88781;207,08287;358,064911;39,056309;-150,904556;12,922626;8231,871094;290,499573;4,063432;182,755585;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.145;88119,67969;59263,69141;32720,78516;1912,827637;195,701141;-63,118347;26,203539;45,395412;184,998337;2298,639404;784,505798;4,195395;183,201538;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.146;151202,5;82710,55469;10053,05469;359,519684;211,98201;227,920059;97,897041;180,304749;919,128235;847,501709;296,658112;4,237739;185,153488;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.147;167504,4375;116440,0859;12176,45606;181,8246;199,08847;258,945496;101,585426;-70,344658;2852,781738;2444,106934;267,568817;4,307944;190,002243;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.148;140916,8906;90461,07813;11849,44141;121,686234;150,658386;171,163803;55,099289;205,260757;955,537842;483,894745;158,23938;4,111715;190,177719;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.149;164614,9063;97328,32813;17719,96289;1633,033203;192,020004;318,938141;43,451012;-482,583069;167,77092;10238,16309;349,893433;4,162358;191,126602;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.150;138984,3125;89328,125;11997,63379;-27,989695;259,935181;164,549652;71,874329;97,624825;1313,433838;2323,733154;197,24527;4,197152;191,383133;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.151;181404,7188;130299,7969;13336,37891;398,455658;455,479523;627,976685;130,763504;145,04332;2765,6521;1008,27771;543,950134;4,413424;191,527725;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.152;174122,2031;113777,25;15663,06934;296,956268;302,418427;414,256439;78,578712;13,375134;575,903198;912,224487;243,445923;4,306409;192,280197;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.153;149529,625;105715,3516;14024,20215;106,623344;140,866699;222,305237;125,215912;102,96804;1928,251221;633,669678;263,691284;4,415555;193,172104;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.154;156805,5313;103416,8516;12025,66309;425,128815;196,240768;367,477203;115,652458;161,075562;2974,809326;616,90918;459,247894;4,343944;193,406464;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.155;171663,0938;99094,16406;14813,10156;325,791992;132,170807;174,052979;109,471985;192,997589;2709,647949;1331,427124;191,023392;4,391097;193,854858;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.156;139564,8281;81099,54688;14257,85645;866,665161;48,935181;111,71653;42,109341;-37,788265;546,886047;2861,383301;181,436066;4,085969;194,073578;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.157;151702,2969;84814,69531;14796,35449;-18,105804;118,564522;157,056076;45,13081;50,481815;416,913452;3293,072266;264,843079;4,118634;197,022095;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.158;122737,1016;105258,9063;19190,64648;93,075279;129,802841;584,115845;100,845619;132,881592;1770,66394;264,4646;246,957138;4,445401;197,435196;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.159;146249,4375;102365,6406;12248,6543;272,774017;161,633118;471,738495;108,062401;79,462288;1919,510254;1110,371338;472,125092;4,32874;197,643738;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.160;172625,6094;100690,1484;11769,2627;53,659222;172,56044;521,775269;63,489788;130,249084;2659,776611;95,82058;820,285889;4,153159;197,719925;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.161;152865,5781;98751,64063;20260,39453;563,129456;119,76062;285,479187;67,907845;-98,08165;459,618347;2706,118896;239,721146;4,340623;198,762604;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.162;130659,1719;78938,21094;12290,92188;1085,318481;197,700806;435,85614;50,429409;14,613852;76,906807;2984,224609;182,550079;4,095752;202,600037;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.163;164563,5313;107802,2109;15309,26953;126,020798;349,259521;319,520599;99,727341;-6,511127;1295,897827;5303,700684;689,833618;4,372585;203,423416;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.164;165474,6875;117873,25;16721,94336;116,326607;415,440063;372,158386;129,373169;35,657967;1426,658081;7089,851074;498,271729;4,479614;209,178009;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.165;128735,3594;125847,0391;14435,1582;100,847137;370,858429;3377,806641;128,455887;55,675117;2568,374756;472,978455;211,128128;4,43227;210,498199;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.166;175321,1406;143342,5625;15208,69824;337,433228;432,024567;268,299438;125,893059;89,749901;1100,835938;2347,366211;255,626129;4,442111;214,798706;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.167;144836,3281;76493,79688;10056,18652;248,379929;226,464371;481,866638;106,161797;101,138809;1585,822754;1692,746948;348,211609;4,262723;215,556686;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.168;121553,8438;63718,14063;11476,55566;200,11322;182,592545;187,975296;59,055187;111,622566;916,815674;674,445068;311,169556;4,123189;215,596436;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF0.csv.169;138505,3594;83743,4375;10896,41602;52,601009;259,286865;246,807449;93,554329;73,294357;772,333374;2062,798828;320,573181;4,248543;220,583603;SC5;CF;0;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.1;136218,0313;73097,0625;7500,601074;279,735504;170,436737;262,427246;77,815865;86,169456;1333,447876;3465,583984;188,382935;4,077294;0,822129;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.2;167682,1719;133174,0313;8592,151367;299,570343;110,746201;989,699463;80,937363;133,242386;1649,746094;82,659828;794,164124;4,131095;3,189129;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.3;197480,4219;139595,9063;8553,824219;137,161499;110,863403;209,373978;73,944305;166,007202;1811,928345;100,735641;235,963837;4,101973;15,723442;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.4;136249,5156;90524,39063;6202,857422;50,058392;137,550232;5110,557617;60,704266;63,726871;1650,901855;72,26078;304,956604;3,942694;16,274115;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.5;180402,7813;97361,38281;6249,274414;92,517822;100,550865;4832,995605;53,288406;-61,35577;1868,935181;28,819792;398,68692;3,904971;22,734983;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.6;145765,8906;78138,85156;8616,273438;284,638031;185,667816;266,627289;84,608505;217,786346;1048,147217;368,912262;282,530975;4,145578;28,783863;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.7;138137,2656;70315,875;8006,482422;100,533333;179,989761;247,598328;68,033562;83,799706;1349,866699;124,635269;221,016068;4,056081;33,617279;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.8;144660,8281;93941,35156;6832,93457;147,773544;176,323212;335,165771;63,262554;80,68557;1120,199829;272,517731;248,362671;3,98508;36,899395;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.9;131782,0938;90435,07031;9810,746094;17,369814;338,755676;207,617966;88,899132;-3,493697;981,031982;2599,387207;541,65271;4,200638;37,72551;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.10;122897,9141;106542,7188;6201,234375;29,94091;142,991882;338,398224;88,487373;114,323837;742,588318;537,227478;208,100677;4,05834;39,314106;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.11;137688,5469;92910,66406;10077,0127;138,150879;192,023224;221,435242;78,823235;180,747665;2894,236084;316,857391;226,802597;4,17192;51,107536;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.12;163464,3906;93572,09375;9199,032227;234,811676;362,067657;263,423981;82,239433;74,918732;1678,64209;1511,388916;369,579773;4,156955;51,535152;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.13;110700,875;75385,16406;8368,766602;414,07077;156,516388;320,227936;88,607033;57,384056;1665,302979;1280,549316;200,720932;4,150808;56,894554;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.14;145729,2031;92869,45313;8610,709961;197,259125;135,763016;307,887085;78,16745;37,854534;1674,610596;617,758118;289,525513;4,121064;62,018063;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.15;150337,7344;91579,46875;9636,620117;97,531487;252,40094;136,497742;57,642555;78,487755;1240,329834;375,05307;266,551086;4,062094;65,308403;SC5;CF;1;MPP;24h
export_H8 bulk MPP SC5_CF1.csv.16;169201,3594;119791,6875;10013,60352;269,099182;217,070984;561,511475;72,121567;-74,391571;897,590759;624,755859;170,363037;4,142695;69,118896;SC5;CF;1;MPP;24h
