Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Culture_time
export_H1 bulk ckit+ SC2_VC3.csv.127;122820,9922;82102,47656;988,581299;247,321365;103,428062;147,421524;3142,962646;286,780609;1836,600464;39,693127;593,318176;4,590786;112,043289;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.128;138606,5938;88664,42188;941,961304;94,248451;124,454224;3041,601318;3523,175537;184,38884;408,389008;-44,124329;229,111328;4,61102;113,432091;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.129;153188,6875;134165,8594;745,972534;989,222839;134,699249;128,081497;3808,529053;212,91626;381,413879;1,505966;262,203918;4,5633;114,050591;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.130;154042,4844;112195,2266;931,535645;78,832039;93,590828;3169,814453;3390,956055;366,063416;387,980865;-16,83061;178,428345;4,595856;114,123848;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.131;142703,0938;109973,2422;733,106445;160,994629;105,914886;63,961849;3862,919434;155,580231;146,666931;-3,252259;427,096954;4,562312;114,830429;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.132;118548,0391;53672,98438;1048,148193;67,000389;108,79528;2612,248779;3425,692627;171,32811;510,569214;-63,099228;293,396729;4,635206;114,854645;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.133;104265,7734;85616,66406;1037,619019;110,746994;86,898232;2147,89502;5250,054199;427,675232;638,471008;-40,001923;41,728893;4,763214;116,084;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.134;130435,9922;109857,6328;802,14624;72,167007;102,281425;152,018234;3195,697754;363,471283;1175,042725;-16,641165;307,54483;4,53172;116,711487;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.135;117569,6328;68301;858,641357;94,042671;93,166977;107,992516;3208,455811;218,731476;1240,088501;-4,076444;397,192413;4,553844;117,799728;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.136;140838,0938;92953,57031;703,16571;89,989761;107,219276;3081,539307;3044,079346;329,694183;167,373505;-30,317116;205,570099;4,476349;118,5504;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.137;143943,2969;91815,80469;1023,336792;108,943054;100,911644;9125,161133;2963,87085;388,656616;645,920837;-27,52577;191,134979;4,58338;118,661674;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.138;126884,9141;88564,8125;778,822876;79,210503;92,255226;356,336792;2717,030273;304,095612;2205,344971;-31,829035;380,874451;4,472827;118,665482;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.139;122424,4453;68022,21875;1158,516724;94,595512;128,892227;1168,540283;4877,393555;208,252274;611,54071;10,538152;581,862793;4,774449;119,351601;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.140;179807,4844;122364,3125;826,085693;64,648651;136,235458;6838,993164;3267,256836;785,618347;508,479553;6,021262;443,883301;4,547551;120,917015;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.141;140040,9844;63376,20313;1275,046387;64,506813;105,088341;173,645081;4136,300781;294,412781;1335,312622;-10,910265;287,077545;4,753269;122,708824;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.142;125270,5234;83655,26563;817,770569;215,912598;104,747551;791,856934;2905,567627;381,193634;2587,34668;-11,240867;586,307922;4,508416;125,001511;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.143;98923,49219;55115,26172;737,350464;78,019348;78,892799;62,19677;2876,480225;206,96788;1076,141968;-3,394873;624,133911;4,473536;125,097496;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.144;124513,0938;98335,82031;729,866028;64,798996;88,581039;891,108521;3117,957031;296,96936;1087,936157;-4,256091;861,247253;4,495158;125,760719;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.145;98076,07813;59995,39063;1038,873657;87,322777;95,187279;1686,672607;3351,252441;166,732681;702,13385;15,326224;336,022308;4,62573;125,774796;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.146;146824,0313;107613,9531;975,867798;55,965645;70,020851;4584,372559;3131,144287;362,075989;926,761536;-29,310617;412,21463;4,585654;127,166672;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.147;107431,1641;61871,97266;729,706421;80,574051;76,185539;317,046204;3114,40918;191,167206;1375,166016;-17,514174;399,957489;4,494741;127,567238;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.148;106788,375;63007,17969;732,363831;110,341164;145,67363;129,106277;2982,173584;235,553665;1240,887695;2,416044;582,906982;4,482533;128,675186;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.149;96810,36719;57808,53516;827,624939;90,262718;110,312309;66,468132;2935,961182;208,089935;982,52832;82,098892;454,208282;4,51529;129,818619;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.150;112942,2578;59410,78906;1317,353516;69,023773;96,353104;853,938904;3905,623047;147,231216;1080,365112;-3,000824;456,153534;4,745671;130,241745;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.151;112970,0078;68463,25781;1358,980347;-6,005456;84,452042;222,222336;4154,89209;62,381115;96,656654;1679,542969;789,907959;4,774224;130,819122;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.152;136168,0625;83794,07031;1125,963379;56,532177;110,301704;266,497467;4326,667969;259,055725;1679,441528;6,755987;865,855896;4,728902;131,308777;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.153;85616,20313;48731,64844;1072,235229;44,01379;98,331062;391,270782;3608,075684;70,0215;202,088257;13,077447;361,413269;4,658113;131,340027;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.154;116177,7109;72279,75781;1221,60376;49,661335;76,516708;4038,050781;4894,437012;443,157196;580,687683;9,438167;331,750763;4,791803;131,609818;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.155;107894,6016;61754,77734;801,626709;60,181484;87,579117;353,929413;3898,490723;218,789215;774,497742;-16,869944;276,802917;4,592566;132,53064;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.156;110866,0703;73182,02344;874,085571;58,364933;97,629768;270,676758;4093,61084;159,6772;537,796265;24,880077;553,090027;4,634138;133,732574;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.157;109455,3047;69369,46875;1161,310547;37,62468;104,152634;143,609314;5338,130859;189,052155;587,701538;-4,336233;615,938721;4,802908;133,810654;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.158;115077,9375;61640,55078;1156,189209;81,79512;84,817093;149,936691;3968,476318;163,792618;618,428406;-7,163929;359,045898;4,7105;134,376587;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.159;132488,4688;101602,1953;1105,634399;128,590103;130,906754;172,449799;4166,384277;300,601563;2936,238037;-10,795913;426,746338;4,711715;135,110336;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.160;152468,7813;102616,1406;872,023682;132,798798;122,826805;158,541443;4146,71582;284,988708;1713,695679;14,428062;550,748657;4,637371;135,307541;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.161;106516,0391;62442,39063;1051,82373;13,193632;95,930252;1481,46228;3214,121338;126,824913;389,852203;-6,26922;240,792984;4,616704;135,762833;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.162;129436,8516;84352,20313;1045,544678;124,850388;104,674744;113,577415;3863,058105;243,569122;1659,451904;12,722255;631,50354;4,671341;137,000793;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.163;160969,7031;87095,70313;1257,641724;76,911354;89,221588;361,608154;4641,740234;235,540726;699,616577;-5,210572;451,310181;4,784452;137,068848;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.164;115607,4688;78761,49219;811,195496;144,958481;95,180656;787,42865;4015,697266;234,262421;1480,016724;-20,353493;278,997101;4,605306;137,087845;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.165;111781,9141;72352,02344;1219,577881;232,19162;67,657997;124,808289;3817,999512;116,858604;33,816582;842,714478;641,756042;4,71502;138,679871;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.166;88459,41406;59039,12891;749,784241;66,0588;122,446793;110,504517;2903,892334;206,353104;1179,123657;-10,28571;610,728271;4,481584;138,950363;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.167;104250,3359;57791,58984;1267,149292;128,306946;131,399078;128,620651;3323,709473;186,16864;652,966675;199,864792;398,376617;4,684194;139,379562;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.168;140256,5156;91289,95313;719,665344;52,702835;117,585197;164,295532;2649,07666;250,986282;1746,014648;-3,498328;583,181824;4,44079;140,363205;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.169;122218,0078;86787,09375;1183,825073;78,112663;85,834587;187,791306;3912,869873;310,054108;1633,993286;-27,369635;405,668091;4,71342;140,730835;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.170;110064,6406;66915,07031;938,638855;90,48954;122,689545;174,5905;3161,537109;192,935791;1481,400146;10,922465;391,498138;4,576676;141,223938;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.171;96166,55469;56844,05469;1147,220215;305,046722;62,18811;149,441467;4853,823242;89,230141;416,782104;32,1092;339,050568;4,769952;142,502441;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.172;82018,83594;64914,125;707,286438;81,731979;128,143387;98,263504;2836,066406;256,139862;1634,787598;-11,036847;307,954559;4,456408;143,757278;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.173;106478,9453;73117,97656;808,960083;86,602844;91,620949;2796,312744;2918,352051;64,643135;342,291931;-32,344887;63,873573;4,506437;144,316467;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.174;135147,4688;110499,1484;1188,703735;46,3293;65,982132;3682,964844;4066,29248;87,063309;231,162704;0,634623;348,257935;4,726494;144,961685;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.175;165913,9219;141788,3594;1149,339478;111,379906;88,139191;1929,297974;3572,792236;255,829742;679,410828;-31,12578;507,966431;4,67642;145,908752;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.176;77592,67969;55300,50391;1245,888916;39,965805;100,824181;1680,875366;4104,674316;156,309341;736,021362;-9,531506;56,700817;4,743808;146,369064;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.177;101634,4531;68650,625;851,558899;235,635788;116,36985;54,028744;3019,229248;109,140152;92,81076;19,307383;645,974487;4,532633;146,872299;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.178;107083,2578;58622,07813;725,269958;131,915573;99,574455;694,522644;3465,461182;183,770706;964,561523;-4,429565;365,80481;4,525668;148,215668;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.179;99037;61858,94141;1277,108521;48,563469;108,017502;575,436401;3594,536133;148,24118;749,462341;-23,364033;397,603485;4,710654;149,611786;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.180;135368,8594;99205,19531;849,032898;394,042114;106,593124;813,693176;3100,828857;298,698517;2312,357666;-15,838551;476,21698;4,53991;150,556412;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.181;116180,8594;94292,57813;893,640991;64,650948;139,712234;85,310974;3635,627441;183,680511;1021,466919;-2,203164;543,442139;4,604497;151,013138;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.182;131170,7344;83890,8125;1172,527466;53,828236;93,184525;1246,170532;5095,438477;157,999939;700,692444;18,960882;423,459442;4,791571;151,589783;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.183;174713,9531;105021;754,30249;80,831131;65,169052;561,951782;3306,13501;231,681503;1044,992432;-12,690805;745,252319;4,523267;153,783691;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.184;114265,0625;79188,29688;1294,953003;65,677734;67,843124;1761,322998;4236,575195;157,035263;519,96283;-2,175067;398,761932;4,765383;155,043716;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.185;134887,3438;103091,1484;996,870544;78,76059;113,988647;220,818741;4448,119141;256,478363;1866,638428;18,27681;635,565735;4,700008;156,091019;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.186;158011,5625;134187,125;772,028992;86,15419;86,498199;1155,442993;3532,064209;264,227936;1091,667114;-17,507757;815,891907;4,5507;157,138855;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.187;132616,7188;108935,7578;928,542786;29,892529;87,243584;3484,062988;3369,714844;130,351166;347,402222;-4,253623;151,838165;4,592938;157,982498;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.188;117158,1953;62278,78125;864,649414;6,059142;140,459366;597,620789;3842,439209;243,823486;936,323547;10,786407;765,793396;4,61136;160,474792;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.189;143240,7813;73144,64844;739,469849;19,623621;136,791;1303,648193;3387,48999;272,664856;549,372498;32,959286;447,96936;4,524634;160,899567;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.190;110776,8047;65822,61719;604,861328;88,238152;95,662415;3307,303711;3301,546143;461,314819;551,753235;-7,569932;268,504211;4,455037;160,987595;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.191;164309,2656;156922,875;1093,641357;116,185852;117,428795;4789,943359;2886,699951;446,325958;351,72998;-36,25634;539,888428;4,595683;161,160019;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.192;111022,0234;83005,3125;1164,791626;678,587036;123,939758;123,659317;4255,726074;133,253922;115,970909;33,275135;867,598816;4,734237;161,598892;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.193;110317;92583,16406;1097,149902;1133,039551;73,661964;210,85321;5722,528809;117,085083;240,042252;10,4537;518,669434;4,806808;163,752335;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.194;113695,5391;99840,66406;1065,924438;315,987457;106,420006;109,574005;5353,400391;147,156265;534,786621;29,376801;419,255737;4,777465;163,9534;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.195;137918,7656;79456,32813;993,449219;103,819244;82,308762;3378,473877;3206,624512;338,89682;326,794891;-34,696514;375,2341;4,598453;165,876511;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.196;108881,4531;86958,79688;1281,139526;50,917152;70,353622;60,113449;3459,678711;190,123901;512,808899;208,096313;427,887909;4,699879;166,708893;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.197;119116,3594;77906,76563;1009,086548;118,970169;114,773941;6789,734375;2903,692383;503,19751;575,975342;-43,657055;324,353882;4,572774;167,152435;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.198;125194,9531;69595,08594;1281,912842;72,93222;112,823723;110,467957;4792,589355;259,111908;1301,460083;-21,170843;336,535553;4,800144;167,564224;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.199;118578,9375;72827,28906;978,447083;1316,332275;87,747322;834,337952;2919,960938;18,022373;504,213989;614,156738;17092,23828;4,565021;167,914276;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.200;94768,78906;62058,1875;701,875427;53,499832;100,995544;215,365219;3402,929932;243,185699;1423,348755;-21,794584;874,821838;4,510007;168,077667;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.201;99631,22656;52537,54688;1146,064087;116,17244;89,960052;119,202026;3870,693848;181,756256;1138,854858;-1,305195;227,383575;4,700137;168,283447;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.202;141806,1094;70616,60156;1316,020874;88,547142;113,492226;229,280655;4231,870117;388,239288;2527,822754;-10,692054;604,720032;4,769998;169,703476;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.203;117131,7969;71186,04688;896,60907;42,317772;120,980316;1283,54248;4129,931641;139,950897;574,176331;-24,470486;552,296936;4,644663;169,792862;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.204;157565,8438;119453,8203;795,09137;120,879768;125,060242;286,606445;2796,795654;422,773895;2769,445068;-24,457111;440,642212;4,488062;169,897446;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.205;135540,6563;94761,70313;1054,056641;38,595879;135,082825;4543,50293;3725,6521;168,152863;456,576233;12,598802;397,687958;4,662709;171,487213;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.206;157794,1719;112166,2188;633,925537;80,93895;104,97464;4101,512207;3365,878174;431,369019;527,208191;-4,542783;421,348358;4,475376;171,725052;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.207;132488,9375;78238,46094;1071,79541;150,297745;111,483559;3337,551025;3534,451172;245,287216;439,338715;-21,910282;354,282043;4,651655;172,776703;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.208;88556,49219;50367,17969;1146,471069;264,696289;70,676041;94,859619;4576,075684;131,721741;383,773254;17,386332;378,933838;4,751656;174,056229;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.209;163229,8906;147592,1875;825,038025;172,516327;116,620247;3212,244141;2953,130371;171,999573;547,095581;-36,407845;225,384766;4,516119;174,142853;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.210;98655,64063;67474,04688;951,246765;96,392906;138,777115;165,335403;2624,661133;110,249001;509,897095;470,721619;519,134827;4,523621;174,938705;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.211;140203,9063;107184,125;1340,243896;50,988811;156,167603;409,92514;3732,872314;284,224365;2361,010986;-0,886866;793,887146;4,737069;174,976364;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.212;107599,5078;81839,64063;893,432739;100,795547;68,044403;2461,251953;3227,71875;271,10733;348,887512;-25,789621;84,84687;4,56788;174,996719;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.213;170790,5781;121978,75;1134,995239;389,221283;161,13179;164,187759;4887,699219;278,084808;1287,178223;1,495184;625,247742;4,768798;175,24881;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.214;116217,7266;76456,96094;913,727722;81,874115;72,107094;3818,753418;3157,853516;-22,678495;205,812759;-17,536785;253,852692;4,568058;176,561844;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.215;125072,3828;84076,89844;1178,673218;-13,329026;88,838066;3819,070557;5023,97998;365,548584;684,670898;1,755742;475,226776;4,788839;176,987839;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.216;143521,9375;119711,1797;890,43866;54,881458;97,614807;3330,639893;3101,181641;211,515274;227,349045;-1,34792;218,851883;4,554567;177,647034;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.217;96101,8125;89449,92969;1319,005859;69,279236;123,386475;393,341736;3799,929932;158,857132;912,012817;-14,945998;281,192932;4,737631;179,140472;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.218;106316,3359;64947,04297;941,074707;84,460648;120,725227;82,477859;3419,35791;240,048157;1366,439697;-5,463386;381,214264;4,601546;180,019272;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.219;112293,8594;58918,21875;772,967651;380,56543;118,97126;92,503677;2859,400391;127,024796;134,532715;-9,642898;376,430176;4,486194;181,254791;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.220;132888,1563;78679,0625;1010,078003;83,42746;136,474792;6452,745117;2952,694824;312,880096;610,221802;21,636389;372,988586;4,578215;182,127426;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.221;96518,88281;94568,16406;789,139587;72,495499;127,113304;3874,399658;2617,893555;607,359558;400,613983;-22,918186;338,207306;4,465454;183,698547;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.222;156605,7656;112742,0391;969,649231;100,896065;74,139992;4993,197266;3542,246582;342,462799;457,105743;-40,25016;304,054321;4,621574;183,730957;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.223;121850,5469;76992,22656;901,13031;94,817505;87,644333;1258,506226;3966,391357;247,20961;919,320374;-23,493561;364,603455;4,6338;184,38562;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.224;117062,8828;63670,08984;1325,753174;99,934525;107,001183;449,438568;3836,378906;139,064545;1143,826538;-10,841486;295,365662;4,74213;186,988647;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.225;143791,6875;105937,3047;1247,411255;47,271355;103,131622;6227,674316;5130,275879;2,237735;174,60553;-55,787601;246,444458;4,812675;189,012085;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.226;140685,4844;98278,65625;766,880005;129,401367;101,985725;4764,736328;3100,200195;96,071129;353,641266;-47,472691;298,02002;4,508595;189,20546;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.227;117133;107849,3125;1077,745239;1325,31311;88,679626;148,073105;5675,781738;157,017426;298,905884;2,115953;594,219238;4,79881;189,782364;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.228;109135,7422;72484,73438;1371,290039;149,066452;91,561195;296,549866;4385,605469;54,361351;84,260368;1318,300415;576,787781;4,793589;190,708389;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.229;126760,0625;81851,26563;1109,16333;86,400803;106,540222;140,883118;4003,454346;333,153229;1770,740601;-18,175678;645,70752;4,700443;193,988052;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.230;113606,6016;90263,9375;940,824585;86,892349;87,56871;173,228928;3296,29834;229,60083;1074,553711;22,85524;856,412048;4,590209;194,086945;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.231;93195,21094;49403,90234;833,237671;75,525833;91,488167;250,016907;3742,392578;181,490692;1140,321167;14,40206;763,655457;4,591894;195,917557;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.232;132581,5469;130168,2891;1083,963623;460,926056;93,304024;171,17662;5103,955078;149,279251;352,621826;11,415493;502,496796;4,767965;196,463028;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.233;113040,125;84521,72656;725,300598;84,018799;94,978004;140,002228;3247,141846;191,205322;1257,375732;-7,561668;411,11972;4,505698;197,629135;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.234;89950,05469;62009,85547;980,297729;76,444275;95,118523;4554,47168;4725,912598;155,71521;707,558105;-23,946634;449,786224;4,713463;199,91272;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.235;137299,2188;119466,3125;809,428284;69,547256;116,254143;2688,94458;2923,28125;319,971832;516,317383;-30,753077;221,799057;4,507133;200,552582;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.236;146261,1094;95247,4375;1260,083374;137,122574;86,690926;88,360855;4926,791504;232,961182;696,146057;-18,805237;468,048676;4,80335;201,52829;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.237;139961,75;118597,0156;954,91571;31,520479;80,682983;148,512238;4351,339355;171,796967;916,485779;17,23292;586,46228;4,680048;208,118607;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.238;159835,4063;136128,7344;957,414917;70,475471;104,686905;173,077271;4097,629395;287,875244;2630,810791;-10,295099;635,138062;4,662403;208,297363;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.239;121570,7656;92427,97656;749,450928;285,701935;62,280373;65,219528;2890,180176;72,946487;116,047585;22,410519;534,052917;4,479994;208,435562;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.240;84809,52344;49672,93359;700,004822;79,382271;153,235397;205,744766;3426,215332;235,085663;1195,775757;-6,291432;346,181213;4,511281;208,736603;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.241;126654;71189,375;1033,514038;90,525818;85,097389;284,278595;4334,023438;184,603546;811,395203;-14,675456;379,090668;4,703114;209,025192;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.242;145882,3125;90028,95313;1039,71936;45,055199;75,625031;1711,966309;3628,74585;258,693207;906,368652;-5,272374;658,084045;4,65041;212,164612;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC3.csv.243;132698,75;81315,29688;1163,821167;32,093372;88,82811;288,67038;4436,657715;237,988327;1449,170654;9,553567;720,569092;4,746767;223,170273;SC2;VC;3;48h
export_H1 bulk ckit+ SC2_VC4.csv.1;92725,27344;57221,09375;709,83728;123,621925;104,277824;79,824303;2417,108398;224,323181;123,778282;-4,555175;448,225006;4,408425;24,772156;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.2;140325,375;81868,00781;441,352386;76,673828;80,176849;3235,041016;1794,867065;329,958466;397,279144;-42,578873;339,712219;4,171094;41,324833;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.3;109456,9453;52206,07813;629,887634;73,039124;82,90464;185,024277;2449,008545;197,550247;988,096069;-1,243823;349,992249;4,375756;45,048534;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.4;85213,875;87123,04688;585,849731;92,382004;108,549904;4041,456055;1547,044189;291,301422;368,478485;-50,472816;322,890747;4,21244;56,607891;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.5;141967,375;80456,39844;457,377045;81,14814;118,451965;3332,662842;1844,9198;247,710846;462,296692;-43,879631;351,830902;4,190493;61,859173;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.6;122289,8125;50034,40625;656,203979;44,03833;94,344009;1186,793213;2110,525635;299,817871;550,878601;20,707174;310,466187;4,342647;68,568176;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.7;174112,2031;112101,3203;424,986053;133,324203;113,070114;5379,001465;1784,74231;227,69487;464,280548;-30,180403;279,447998;4,157753;69,672379;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.8;167506,5;144016,2813;434,260071;140,369675;110,464111;5875,313477;1784,838989;134,241913;536,889221;-48,250126;295,21579;4,164399;74,83271;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.9;126735,3281;82504,28906;680,295898;100,988838;89,722038;4208,552734;2295,628174;702,529541;524,002258;-18,808138;119,207603;4,379536;97,846329;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.10;125536,3281;56187,62109;647,637939;159,49614;95,989746;84,004257;2704,716553;159,094254;824,581482;18,819778;381,072449;4,414789;101,852371;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.11;149171,2656;107257,3438;665,219177;68,773148;101,222488;2914,063232;2186,888672;518,318054;717,78125;-53,191593;446,76062;4,357752;105,449799;SC2;VC;4;48h
export_H1 bulk ckit+ SC2_VC4.csv.12;129342,3828;108016,125;643,923828;51,918041;102,101166;1078,291504;2137,990234;124,722641;563,638184;-23,957272;373,552338;4,340816;109,666786;SC2;VC;4;48h
