Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time
export_E11 HSC SC3_CF1.csv.1;118722,5547;56667,26172;15929,59863;697,054199;139,749588;63,879608;33,874195;144,643341;673,081238;85,388542;335,473145;4,053188;106,968185;E11;SC3;CF;1;HSC;24h
export_E11 HSC SC3_CF1.csv.2;129032,1875;83141,85938;17255,26563;499,637177;104,083908;168,018204;40,74332;100,890785;734,374268;71,824501;254,38385;4,134438;148,22316;E11;SC3;CF;1;HSC;24h
export_E11 HSC SC3_CV1.csv;106782,125;69140,89063;16184,66895;2324,234619;73,456238;1494,560913;10135,84766;34,81089;852,395203;45,119068;178,535614;5,808856;2,57626;E11;SC3;CV;1;HSC;24h
export_E2 MPP SC2_VC0.csv;97711,35938;81128,16406;11260,32715;89,533485;1515,850586;292,837067;29894,94531;61,520561;812,373718;392,537262;358,610107;6,029605;6,451835;E2;SC2;VC;0;MPP;24h
export_E3 ST-HSC SC2_CF0.csv;148618,6406;85160,32031;32361,06641;119,934952;126,848434;105,836754;50,194973;144,743164;1258,898438;192,286118;364,249023;4,391616;163,014206;E3;SC2;CF;0;ST-HSC;24h
export_E3 ST-HSC SC2_CV1.csv;106761,3125;50379,21094;16754,21094;576,612;137,725189;198,442932;7567,164063;63,515579;845,861938;167,403549;732,647583;5,729727;220,032852;E3;SC2;CV;1;ST-HSC;24h
export_E3 ST-HSC SC2_Vi0.csv;121348,5;72359,80469;1,396123;145,265427;207,892242;21,247816;22573,05859;106,595528;165,381119;165,019989;352,6492;3,18093;108,231567;E3;SC2;Vi;0;ST-HSC;24h
export_E4 ST-HSC SC2_VC1.csv;101322,1875;49134,84766;7178,882813;71,088234;442,360962;138,646866;14872,18359;99,223602;342,356598;245,622421;347,341797;5,676959;44,444431;E4;SC2;VC;1;ST-HSC;24h
export_E5 HSC SC2_CV1.csv.1;118171,0547;51931,54297;12218,65137;360,02829;59,812885;190,808624;5001,226074;2,259605;880,003357;84,992134;141,302597;5,505604;24,122324;E5;SC2;CV;1;HSC;24h
export_E5 HSC SC2_CV1.csv.2;105323,875;52849,15234;13910,24121;291,595978;95,057274;136,298981;6189,394531;44,867096;874,969177;67,858009;311,039368;5,61088;115,695084;E5;SC2;CV;1;HSC;24h
export_E5 HSC SC2_VC0.csv;95243,85156;49556,07031;15961,16406;2254,413574;156,237061;110,677254;37765,52734;29,768087;7,490461;1081,907593;218,084656;6,208511;191,151581;E5;SC2;VC;0;HSC;24h
export_E5 HSC SC2_Vi0.csv;160189,7188;128821,7031;1,838979;105,042313;141,526657;166,066971;22582,50586;133,316498;1648,342651;94,270569;322,885468;3,265666;113,579483;E5;SC2;Vi;0;HSC;24h
export_E6 HSC SC2_CF1.csv;117499,4141;66629,91406;14966,15137;204,428299;97,77626;39,386009;31,196558;97,590172;251,440643;311,087158;368,278015;4,008742;1,352744;E6;SC2;CF;1;HSC;24h
export_E7 MPP SC3_CV0.csv;98499,17188;44471,06641;22452,10547;188,592056;1087,776611;323,268158;8786,769531;5,100717;404,706909;194,343307;243,412506;5,865512;104,39122;E7;SC3;CV;0;MPP;24h
export_E7 MPP SC3_VC0.csv.1;148912,0938;89704,03906;12588,97949;18,922293;1808,39209;363,319122;29226,24414;-12,715539;757,343872;985,264709;594,795105;6,05691;35,318478;E7;SC3;VC;0;MPP;24h
export_E7 MPP SC3_VC0.csv.2;105919,7422;122482,5313;14087,66699;65,853851;970,454834;174,062332;29441,84766;171,29068;3210,901123;327,849548;386,512726;6,093708;117,673866;E7;SC3;VC;0;MPP;24h
export_E7 MPP SC3_Vi0.csv;127731,4297;79955,27344;8,297832;46,220425;1665,257446;422,947052;28330,79883;-25,296059;1917,112183;1192,382568;252,289459;3,798028;139,490036;E7;SC3;Vi;0;MPP;24h
export_E9 ST-HSC SC3_CF0.csv;121243,2578;68278,03906;28425,49414;631,564819;143,485443;133,148407;41,832798;39,006058;97,893448;1263,328491;146,220215;4,295833;183,953796;E9;SC3;CF;0;ST-HSC;24h
export_E9 ST-HSC SC3_VC0.csv;148912,1563;106714,7734;9644,094727;466,07959;268,654785;49,5704;29902,81055;7,585873;1124,627197;1491,672852;231,627731;5,982105;143,343491;E9;SC3;VC;0;ST-HSC;24h
export_F1 MPP SC2_Vi0.csv;121581,9453;88889,85156;0,988232;104,293533;1300,609985;181,666779;34693,20313;76,267479;239,91127;1538,515625;281,584564;3,206802;41,28249;F1;SC2;Vi;0;MPP;24h
export_F1 MPP SC2_Vi2.csv;128018,0938;131000,5703;8,503409;37,659473;55,061287;315,8013;6010,076172;89,471802;100,392586;-5,170982;29,452454;3,329393;165,969864;F1;SC2;Vi;2;MPP;24h
export_F10 ST-HSC SC3_CF0.csv;157830,8594;87786,26563;22020,34375;166,819839;107,915703;559,555054;75,266716;110,29792;1416,828613;198,500946;261,459381;4,397799;53,51199;F10;SC3;CF;0;ST-HSC;24h
export_F10 ST-HSC SC3_CV0.csv;121615,2266;87124,03906;24123,01953;301,576538;517,840454;326,858734;10390,03223;-66,921272;331,027679;1583,987427;136,547394;5,939024;32,438435;F10;SC3;CV;0;ST-HSC;24h
export_F10 ST-HSC SC3_Vi1.csv.1;159272,0781;162000,4844;13,674878;902,657043;813,416138;757,3479;20382,58594;1236,427979;490,379395;-38,64854;156,073135;3,850326;75,605927;F10;SC3;Vi;1;ST-HSC;24h
export_F10 ST-HSC SC3_Vi1.csv.2;115683,8125;74887,29688;0,814192;509,631012;289,655731;141,748642;22894,90234;-169,221786;20,918049;3176,94458;255,772141;3,019675;103,020164;F10;SC3;Vi;1;ST-HSC;24h
export_F11 HSC SC3_CV0.csv;109730,7109;71952,89063;27352,80859;387,436493;212,479309;-24,860476;12532,23828;185,688217;87,198029;1650,005859;205,17128;6,035178;203,941879;F11;SC3;CV;0;HSC;24h
export_F11 HSC SC3_VC0.csv;126199,8828;76831,25781;9568,158203;2162,589355;127,224869;116,437469;25677,46094;41,342205;99,534653;639,705994;175,218216;5,932895;141,968658;F11;SC3;VC;0;HSC;24h
export_F11 HSC SC3_Vi0.csv;114067,6094;69645,21094;1,131754;840,740295;132,176392;35,796112;42339,57031;7,33964;628,596191;951,55072;225,220963;3,309612;46,677921;F11;SC3;Vi;0;HSC;24h
export_F12 HSC SC3_CF0.csv;151479,2188;113325,5156;33616,14453;1080,990967;137,916962;-12,594522;61,533749;146,105698;180,220551;1076,162598;263,703735;4,465847;72,539055;F12;SC3;CF;0;HSC;24h
export_F12 HSC SC3_CV0.csv;100567,0391;56807,65234;25178,42383;1788,722046;45,640648;93,500648;10272,42871;33,2714;67,821663;-35,687515;104,394524;5,948678;205,361176;F12;SC3;CV;0;HSC;24h
export_F12 HSC SC3_VC1.csv;130631,625;95092,73438;6874,644531;1230,907959;60,591873;101,370171;17241,74414;53,175945;789,608398;77,870003;360,70752;5,709061;3,541209;F12;SC3;VC;1;HSC;24h
export_F2 MPP SC2_VC0.csv;128851,1484;91267,78906;9583,444336;94,355652;500,881073;109,254654;26650,16211;-28,408613;646,596069;1699,809082;352,820709;5,944803;5528289;F2;SC2;VC;0;MPP;24h
export_F3 ST-HSC SC2_CF0.csv;132694,8594;82364,89844;27434,79688;230,788635;146,121735;206,461914;45,127884;99,448608;1210,334106;396,240875;414,605194;4,308222;77,923332;F3;SC2;CF;0;ST-HSC;24h
export_F3 ST-HSC SC2_CV1.csv.1;107279,4375;47494,75781;16034,63379;120,732574;245,004349;438,139557;7469,380859;137,448639;745,435425;131,158752;354,195343;5,712252;43,811192;F3;SC2;CV;1;ST-HSC;24h
export_F3 ST-HSC SC2_CV1.csv.2;124233,9297;50635,44141;15693,51367;81,734032;172,582077;650,341919;7998,359863;68,034042;721,684143;140,885147;380,02417;5,726661;95,975891;F3;SC2;CV;1;ST-HSC;24h
export_F3 ST-HSC SC2_VC1.csv.1;82638,92188;46948,63281;5065,803711;180,05513;75,003586;61,961025;11294,20313;116,91256;46,681133;37,454342;197,211548;5,485384;6,270989;F3;SC2;VC;1;ST-HSC;24h
export_F3 ST-HSC SC2_VC1.csv.2;83437,79688;58761,92969;5427,574707;183,921341;70,263138;37,119473;12841,74121;109,385216;56,903675;40,194672;251,767151;5,546001;168,901703;F3;SC2;VC;1;ST-HSC;24h
export_F3 ST-HSC SC2_Vi1.csv;117043,4531;65274,05859;1,505185;164,85759;102,851006;65,010452;16516,15625;104,903198;584,1604;79,979767;289,603149;3,108087;145,978241;F3;SC2;Vi;1;ST-HSC;24h
export_F4 ST-HSC SC2_Vi0.csv;164973,6406;130552,0625;2,545429;88,421989;131,119339;128,721115;28571,63477;206,851059;3135,927734;369,82074;513,733337;3,437738;86,464119;F4;SC2;Vi;0;ST-HSC;24h
export_F5 HSC SC2_CF0.csv;146094,6875;98119,24219;31792,78516;1497,735352;42,515026;480,269012;43,096371;229,78067;562,325745;131,887497;205,696457;4,339351;47,090469;F5;SC2;CF;0;HSC;24h
export_F5 HSC SC2_CV0.csv;117236,6016;86448,71094;26367,57422;453,079102;93,800575;191,832275;13108,97168;113,979637;820,578552;126,303223;209,663025;6,037729;190,199051;F5;SC2;CV;0;HSC;24h
export_F5 HSC SC2_VC0.csv;132880,4844;76180,5;10557,47754;1211,856323;64,942955;128,699448;26022,72656;-9,6057;60,70126;49,051022;168,633087;5,967213;203,883041;F5;SC2;VC;0;HSC;24h
export_F6 HSC SC2_CV0.csv;166614,2656;88987,64844;27357,55078;554,760986;40,705894;72,465858;12627,40039;84,723518;344,939606;121,345772;227,522461;6,037554;12,980522;F6;SC2;CV;0;HSC;24h
export_F6 HSC SC2_Vi0.csv;128015,5078;102349;-0,035051;706,867737;186,2258;42,39938;29518,83594;148,676544;95,558662;1286,624023;363,073792;0;141,948456;F6;SC2;Vi;0;HSC;24h
export_F7 MPP SC3_CV1.csv;95966,33594;98680,72656;21645,56055;228,210449;819,058228;577,502625;7751,324707;218,183609;2462,548828;521,999023;443,134491;5,815773;54,320618;F7;SC3;CV;1;MPP;24h
export_F7 MPP SC3_VC0.csv;111674,0078;77815,54688;8499,96875;65,887756;752,99353;451,919464;20554,3418;60,967113;1050,863159;123,084534;441,064545;5,828201;225,125107;F7;SC3;VC;0;MPP;24h
export_F7 MPP SC3_Vi0.csv;124757,1953;65930,75;3,696661;126,497169;1127,982544;887,514648;21185,62305;186,565506;2322,230225;296,51062;565,991943;3,460475;182,453003;F7;SC3;Vi;0;MPP;24h
export_F9 ST-HSC SC3_CF0.csv;104962,375;63189,75781;24706,5293;86,39843;180,188995;133,018051;37,255016;33,536144;920,308411;903,746704;267,900604;4,217182;100,120453;F9;SC3;CF;0;ST-HSC;24h
export_F9 ST-HSC SC3_Vi0.csv;133151,9531;90247,14063;0,049422;482,254395;418,256836;254,056519;37490,48828;-208,185776;235,01741;6830,809082;137,319077;2,310714;29,372959;F9;SC3;Vi;0;ST-HSC;24h
export_G10 ST-HSC SC3_CF0.csv;112819,8594;83439,10156;22691,48242;-72,651726;503,939819;169,167358;50,24511;102,10601;1757,652588;1430,391235;315,331024;4,282915;50,260723;G10;SC3;CF;0;ST-HSC;24h
export_G11 HSC SC3_CV0.csv.1;138324,0625;72734,20313;20512,17773;964,012268;87,238312;52,575134;9367,682617;74,192505;154,543823;10,000601;310,103058;5,857421;151,305084;G11;SC3;CV;0;HSC;24h
export_G11 HSC SC3_CV0.csv.2;115339,1875;63400,57422;21361,25781;950,508362;75,5811;15,920446;9886,22168;118,97654;154,541489;-22,080626;316,880188;5,886422;199,083389;G11;SC3;CV;0;HSC;24h
export_G11 HSC SC3_Vi1.csv.1;131063,0625;80700,69531;1,034836;297,698914;93,343239;93,865158;18369,90625;152,528015;1411,529785;71,300926;177,559296;3,025695;24,382851;G11;SC3;Vi;1;HSC;24h
export_G11 HSC SC3_Vi1.csv.2;129365,2734;85866,3125;1,737455;392,785522;42,122883;46,793308;19384,32813;209,774124;1428,640869;62,938126;146,022995;3,20133;154,313477;G11;SC3;Vi;1;HSC;24h
export_G12 HSC SC3_CF0.csv;107288,7813;90039,5;28829,76367;1143,705688;182,655258;12,78902;49,983181;59,331169;89,647736;1840,165527;190,965027;4,354834;168,816879;G12;SC3;CF;0;HSC;24h
export_G12 HSC SC3_CV0.csv;110433,4297;68539,41406;25616,21289;3895,310791;152,155869;110,857956;10960,81152;-21,263041;1,834648;1065,345093;221,213608;5,973891;173,682159;G12;SC3;CV;0;HSC;24h
export_G12 HSC SC3_VC1.csv.1;105665,6094;45779,96875;4603,491211;394,183685;111,255074;50,39011;16107,46875;163,382843;529,120667;34,547432;113,641502;5,565012;42,415565;G12;SC3;VC;1;HSC;24h
export_G12 HSC SC3_VC1.csv.2;110488,4219;40860,44141;4937,435059;291,744873;70,569992;119,552368;17513,18359;88,832085;589,781311;46,582638;136,08522;5,612212;168,33139;G12;SC3;VC;1;HSC;24h
export_G12 HSC SC3_Vi0.csv;101141,5547;78089,36719;0,009939;1720,54248;105,221313;105,134506;26196,22656;-59,63868;17,947607;3561,122559;119,598869;1,708062;188,293533;G12;SC3;Vi;0;HSC;24h
export_G2 MPP SC2_CF0.csv;138130,5313;79831,36719;28089,27148;101,532082;702,777405;336,743652;56,221642;103,062935;912,205139;43,089294;315,227386;4,382962;196,860336;G2;SC2;CF;0;MPP;24h
export_G3 ST-HSC SC2_CF0.csv;115808,6094;84341,83594;40326,47656;313,959961;89,457016;45,301517;27,551491;119,377686;699,044678;84,528595;258,756653;4,274981;1,466465;G3;SC2;CF;0;ST-HSC;24h
export_G3 ST-HSC SC2_VC0.csv;169625,0625;116415,8672;12023,57227;43,34948;191,718399;930,152588;32865,01953;148,25238;1822,235107;233,089706;946,908875;6,078833;29,852276;G3;SC2;VC;0;ST-HSC;24h
export_G3 ST-HSC SC2_Vi0.csv;163254,9531;120505,0625;0,915322;41,838577;281,276337;122,811806;28829,61914;138,792038;1406,895264;421,198364;631,768921;3,126411;81,122864;G3;SC2;Vi;0;ST-HSC;24h
export_G4 ST-HSC SC2_VC1.csv;183592,0625;124820,7578;5437,252441;43,27113;97,616394;5142,418945;12487,82227;-200,874084;520,839233;-61,116501;252,106583;5,537966;157,826828;G4;SC2;VC;1;ST-HSC;24h
export_G5 HSC SC2_CF0.csv;123846,625;79286,27344;22294,41602;1025,908813;82,958626;54,09967;48,940304;101,614227;920,494873;284,832153;206,376831;4,269413;109,739456;G5;SC2;CF;0;HSC;24h
export_G5 HSC SC2_CV0.csv;118902,3984;70114,63281;26922,93945;609,717224;213,654099;22,154369;12604,33496;84,008583;88,873184;680,370178;353,058838;6,032075;77,799095;G5;SC2;CV;0;HSC;24h
export_G5 HSC SC2_VC0.csv;121741,7188;74529,38281;9252,175781;112,459473;202,809647;128,559875;20209,58008;96,524551;57,634903;2072,347168;278,341217;5,849047;79,357468;G5;SC2;VC;0;HSC;24h
export_G5 HSC SC2_Vi1.csv.1;120828,3125;57016,39453;1,50135;527,116272;93,97831;117,628433;17704,73633;161,815079;499,146484;31,796457;422,369446;3,128644;9,912462;G5;SC2;Vi;1;HSC;24h
export_G5 HSC SC2_Vi1.csv.2;116390,5234;66804,07031;1,225084;574,157043;97,990799;105,703606;17851,85547;119,960823;675,370483;72,411385;320,54892;3,068737;59,246593;G5;SC2;Vi;1;HSC;24h
export_G6 HSC SC2_CV1.csv.1;118898,25;61246,79688;15032,91992;379,109375;83,097252;112,168945;6294,822754;131,595642;790,512512;174,779022;228,273987;5,639903;81,602798;G6;SC2;CV;1;HSC;24h
export_G6 HSC SC2_CV1.csv.2;132787,6875;96023,39844;15622,08887;388,869781;100,733238;97,838493;6617,949707;123,22274;714,12616;173,643066;341,590393;5,667081;83,499001;G6;SC2;CV;1;HSC;24h
export_G7 MPP SC3_CF0.csv;102057,3438;97522,50781;25976,43945;641,503052;728,353394;96,442307;87,024635;191,070267;2665,21582;1147,664307;391,377167;4,493114;18,22913;G7;SC3;CF;0;MPP;24h
export_G7 MPP SC3_CV1.csv;115958,5781;72648,14063;19909,33984;38,868763;1007,386047;39,354607;7954,864258;169,741837;1891,011963;993,347229;203,153732;5,798056;109,288376;G7;SC3;CV;1;MPP;24h
export_G7 MPP SC3_VC1.csv;100610,4063;55837,3125;5547,538574;61,500023;411,301178;131,001526;19793,8457;13,502099;173,427124;232,002579;337,578888;5,685585;185,295547;G7;SC3;VC;1;MPP;24h
export_G8 MPP SC3_Vi0.csv;148221,75;99628,28906;6,4485;-7,069575;282,637878;64,539734;27666,57031;175,954132;1015,18689;2323,65918;573,309814;3,71331;98,388634;G8;SC3;Vi;0;MPP;24h
export_G9 ST-HSC SC3_CF0.csv;121225,4688;71352,03906;25820,75977;134,265274;192,393433;86,930649;65,74308;23,83386;920,128418;222,393387;377,303314;4,405147;156,944565;G9;SC3;CF;0;ST-HSC;24h
export_H10 ST-HSC SC3_VC1.csv.1;136915,9375;94068,07031;6102,282715;109,658501;48,95026;818,790649;14946,81055;133,741653;2177,064209;90,522942;416,856903;5,628599;38,967815;H10;SC3;VC;1;ST-HSC;24h
export_H10 ST-HSC SC3_VC1.csv.2;138731,5469;97044,63281;5846,386719;47,115471;81,362823;702,006714;14840,65723;115,232178;1694,452393;93,950859;317,834442;5,613255;91,056473;H10;SC3;VC;1;ST-HSC;24h
export_H11 HSC SC3_CF0.csv;84991,61719;75166,28125;26890,17578;737,190674;148,911102;187,959778;30,088625;-11,990225;30,030432;4343,295898;284,676239;4,177584;150,058151;H11;SC3;CF;0;HSC;24h
export_H11 HSC SC3_VC0.csv;110710,4453;71765,96094;12258,01758;557,712341;155,214355;232,687943;26804,18945;-234,563232;2,41253;7072,248535;345,367493;6,022162;150,601852;H11;SC3;VC;0;HSC;24h
export_H11 HSC SC3_Vi0.csv;105543,9609;63121,86719;-0,323517;3517,626221;79,322571;165,234726;24700,25;-15,670412;-45,301407;6026,12793;240,480072;0;199,199768;H11;SC3;Vi;0;HSC;24h
export_H12 HSC SC3_CF0.csv;113757,0313;82820,83594;26775,38672;191,151199;115,538368;-24,757334;55,968819;108,385315;235,127731;191,686874;240,628021;4,366867;63,181198;H12;SC3;CF;0;HSC;24h
export_H12 HSC SC3_VC0.csv.1;170345,3438;135799,7031;7723,173828;228,834808;120,527313;283,565765;19731,91992;186,274109;2016,461548;178,844666;523,661865;5,78623;81,059563;H12;SC3;VC;0;HSC;24h
export_H12 HSC SC3_VC0.csv.2;141198,1563;92397,53906;7463,727051;138,949921;107,837448;38,621826;19654,50586;240,601364;2418,720947;139,778976;385,572266;5,774529;98,384155;H12;SC3;VC;0;HSC;24h
export_H12 HSC SC3_Vi0.csv;105238,7578;58164,22266;1,364499;154,960464;88,076393;116,231598;26705,49023;93,012505;191,668228;179,951813;276,820892;3,22552;101,08609;H12;SC3;Vi;0;HSC;24h
export_H2 MPP SC2_CF0.csv;100105,0625;71540,11719;22583,77539;39,222099;1596,063965;75,937767;27,105545;113,199272;502,271576;822,945557;246,439514;4,091924;83,600304;H2;SC2;CF;0;MPP;24h
export_H2 MPP SC2_CV0.csv.1;104841,1094;82246,21875;22596,15039;219,366806;444,063995;431,453613;9434,404297;83,679741;503,161163;615,969482;387,241394;5,889315;95,044434;H2;SC2;CV;0;MPP;24h
export_H2 MPP SC2_CV0.csv.2;112137,2656;74151,26563;20866,71484;222,047867;451,05072;331,392944;8742,129883;172,02887;291,989258;803,977295;536,948608;5,84146;122,421249;H2;SC2;CV;0;MPP;24h
export_H2 MPP SC2_VC0.csv;108816,0469;75334,67969;7614,511719;76,40345;1363,696289;161,746735;19006,97852;83,463806;1159,634766;170,760818;543,520752;5,770384;172,470261;H2;SC2;VC;0;MPP;24h
export_H2 MPP SC2_Vi1.csv.1;113635,7891;66744,90625;1,323396;122,890358;296,231476;135,806229;19515,05859;48,338913;659,007202;182,703796;330,156128;3,119797;30,830284;H2;SC2;Vi;1;MPP;24h
export_H2 MPP SC2_Vi1.csv.2;88572,17969;57067,51953;1,101084;55,723656;334,549408;109,960007;17500,49414;80,853806;737,182251;211,470764;394,916962;3,029861;116,19883;H2;SC2;Vi;1;MPP;24h
export_H3 ST-HSC SC2_CV0.csv;98281,59375;89491,14844;22736;342,993317;233,832428;66,839737;9957,727539;131,215576;1362,227295;165,983978;548,110718;5,907788;103,45237;H3;SC2;CV;0;ST-HSC;24h
export_H3 ST-HSC SC2_Vi0.csv;159887,8125;115676,0313;1,662299;136,400818;135,418427;69,201027;21827,05664;268,61618;1544,09668;135,747971;359,598602;3,224198;31,820547;H3;SC2;Vi;0;ST-HSC;24h
export_H4 ST-HSC SC2_CF1.csv.1;113661,0547;81075,99219;16207,00879;47,02924;141,113464;3677,197754;41,612499;149,515533;617,985535;-32,156765;371,673584;4,121674;55,196594;H4;SC2;CF;1;ST-HSC;24h
export_H4 ST-HSC SC2_CF1.csv.2;134801,8594;79684,67969;17344,83398;92,269638;90,488708;4772,455078;75,176659;-34,636566;709,860413;-39,386711;440,758759;4,324137;130,839371;H4;SC2;CF;1;ST-HSC;24h
export_H4 ST-HSC SC2_CV0.csv;161017,5938;104019,0156;23231,71484;-6994,508789;213675,5313;197381,5;13411,41895;67916,95313;22905,99219;180521,3281;204714,0781;6,005851;81,420364;H4;SC2;CV;0;ST-HSC;24h
export_H4 ST-HSC SC2_Vi1.csv.1;100998,3438;64559,71484;1,394775;62,943138;121,055168;-8,361426;20293,30078;67,704514;818,142212;111,131691;282,705597;3,147938;78,641632;H4;SC2;Vi;1;ST-HSC;24h
export_H4 ST-HSC SC2_Vi1.csv.2;97549,07813;64641,50781;1,364841;67,943329;98,715378;114,536827;20125,29102;107,465675;852,312561;129,31633;226,638046;3,138723;84,725685;H4;SC2;Vi;1;ST-HSC;24h
export_H5 HSC SC2_CV0.csv;99267,73438;58935,16797;26945,64063;2106,671631;260,360321;193,809845;12437,14063;-67,084976;118,822968;444,077179;247,303253;6,028233;42,174683;H5;SC2;CV;0;HSC;24h
export_H6 HSC SC2_CF1.csv;128786,6563;82118,24219;17753,2207;698,919373;108,222595;122,861832;24,513197;21,896221;286,386322;5,475607;301,81012;3,987147;96,573845;H6;SC2;CF;1;HSC;24h
export_H6 HSC SC2_CV1.csv.1;125335,7266;115478,0938;19720,93945;1277,448608;155,021622;346,346252;7331,126465;132,3629;1718,703003;57,935886;483,901184;5,770061;47,292862;H6;SC2;CV;1;HSC;24h
export_H6 HSC SC2_CV1.csv.2;109715,9688;82720,74219;20530,82617;1499,00708;79,869614;-25,149078;7272,041016;152,915192;1445,789551;46,088978;380,544434;5,779935;65,103767;H6;SC2;CV;1;HSC;24h
export_H6 HSC SC2_VC1.csv;104019,3984;85320,00781;7209,911621;1328,686279;84,406937;535,141846;16017,19727;177,215714;1112,884766;75,971413;209,8405;5,70106;11,499734;H6;SC2;VC;1;HSC;24h
export_H6 HSC SC2_Vi1.csv.1;105884,0547;51864,47266;1,156402;655,747864;87,573196;103,239944;17450,36914;116,707268;349,147034;-3,438846;348,850891;3,044034;9,041138;H6;SC2;Vi;1;HSC;24h
export_H6 HSC SC2_Vi1.csv.2;93558,16406;42950,29688;1,328393;690,8797;73,335976;135,711594;15466,57813;141,256912;379,90094;28,257036;361,971039;3,049554;63,929825;H6;SC2;Vi;1;HSC;24h
export_H8 MPP SC3_CF1.csv;99563,00781;80960,71094;17905,14258;-58,016396;2227,107666;14,572276;59,606956;200,289017;1738,165283;511,818268;365,619293;4,262634;131,484955;H8;SC3;CF;1;MPP;24h
export_H8 MPP SC3_CV0.csv.1;107035,5156;118658,4531;22708,34961;884,698242;213522,625;197391,4219;14151,97363;67520,89063;23059,54102;180209,4375;204728,8594;6,015359;34,212177;H8;SC3;CV;0;MPP;24h
export_H8 MPP SC3_CV0.csv.2;110539,5938;60239,12891;28031,44922;198,747452;120,51046;132,391891;16006,96777;58,68951;593,054138;680,396484;108,531258;6,117856;83,183762;H8;SC3;CV;0;MPP;24h
export_H8 MPP SC3_VC0.csv;118817,0234;108196,4766;10067,79688;380,44281;394,416473;95,778053;28437,76563;224,602036;1983,269775;411,254517;283,580933;5,979882;146,203873;H8;SC3;VC;0;MPP;24h
export_H8 MPP SC3_Vi0.csv;162011,0781;140388,375;6,172517;179,669388;1724,670044;352,043457;31597,94727;33,219013;1588,593628;709,602966;235,484894;3,74068;32,060558;H8;SC3;Vi;0;MPP;24h
export_H9 ST-HSC SC3_Vi0.csv;138669,1875;106456,2188;1,882006;36,237049;191,939438;91,925598;25148,12305;43,799507;1170,540405;631,117981;192,803482;3,305814;79,583466;H9;SC3;Vi;0;ST-HSC;24h
export_A1 MPP SC2_CV2.csv.1;101056,0781;54606,87109;3428,121094;55,936661;455,062317;597,809875;1927,800293;100,637756;437,385834;268,652679;641,255737;4,822552;36,285755;A1;SC2;CV;2;MPP;72h
export_A1 MPP SC2_CV2.csv.2;128562,5313;66717;3528,459717;149,721191;315,715942;282,802063;2006,552979;122,777802;392,043335;30,230927;367,53363;4,843707;60,408398;A1;SC2;CV;2;MPP;72h
export_A1 MPP SC2_CV2.csv.3;104997,4766;55898,05859;3424,161621;11,977211;371,400024;489,960205;1830,009033;47,459564;346,117584;304,067932;380,013641;4,80621;151,838043;A1;SC2;CV;2;MPP;72h
export_A1 MPP SC2_CV2.csv.4;108673,5625;55236,96484;3300,849365;74,109657;773,98822;273,379181;1873,412231;32,047791;295,776337;6,438336;615,1875;4,802145;187,250107;A1;SC2;CV;2;MPP;72h
export_A10 ST-HSC SC3_CF5.csv.1;101514,0547;73279,25781;540,425049;180,185547;87,902138;106,661415;59,409775;95,24379;764,252869;631,152649;361,68103;3,186643;1,661337;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.2;85651,14844;53705,0625;517,048767;29,344458;181,401978;134,808884;48,265469;112,383629;1172,151123;41,089317;439,598145;3,109267;33,40099;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.3;110167,1172;92852,8125;533,363953;119,821732;93,577667;287,817749;50,25349;124,665314;2569,096191;112,287292;450,858093;3,131203;51,484169;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.4;126430,6406;64677,70703;520,451904;87,609138;64,497589;72,862762;36,153053;132,837921;1149,647583;11,711197;474,656708;3,022546;51,735409;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.5;132380,0469;71400,14063;558,243835;29,156641;102,030319;150,375641;51,754826;114,137558;1001,852905;211,281631;615,776001;3,154244;67,727737;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.6;131643,8438;102706,25;556,718506;49,79277;94,459351;108,102135;59,976711;168,839584;1713,635864;156,771667;615,895203;3,198681;69,223274;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.7;132665,7188;76514,45313;554,273499;140,954422;75,650726;96,24427;68,43763;101,151344;1101,732422;568,761047;462,826324;3,237855;79,042976;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.8;111267,5781;63562,49609;529,318298;62,501423;114,3312;191,591721;39,298885;73,028442;1274,404297;44,634239;684,232544;3,053356;80,234116;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.9;136928,2344;85533,84375;561,553101;47,731274;100,806564;236,445114;70,410126;34,11882;1335,901367;41,143753;421,540344;3,250588;102,058296;A10;SC3;CF;5;ST-HSC;72h
export_A10 ST-HSC SC3_CF5.csv.10;162859,4844;101345,6094;588,150513;124,553963;94,757195;451,831207;69,356949;114,591232;1809,383667;29,176888;669,937012;3,260171;104,805763;A10;SC3;CF;5;ST-HSC;72h
