Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Condition;Color;Generation;Culture_time
export_H7 bulk ckit+ SC3_CV0.csv.89;130496,9922;83188,47656;20230,0625;162,012772;532,634094;508,486938;16803,67383;83,175941;1318,305908;157,785889;382,093292;6,032612;100,711838;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.90;183624,8281;126416,9219;27816,3125;189,947571;66,362312;6,778597;22076,20898;239,888885;925,435303;99,23259;571,658386;6,214213;100,920128;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.91;120519,9063;91430,11719;19434,73828;213,841476;1069,863403;698,692688;17456,27148;51,060078;2086,864258;234,547043;426,402435;6,031996;101,658607;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.92;112311,1875;70637,4375;16894,88477;233,233444;797,950989;217,771255;14929,48242;104,016884;1591,069946;295,752228;250,251343;5,94097;103,157837;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.93;179096,1875;166805,7031;14757,69238;174,874161;93,192032;852,727966;16469,87109;135,151535;1531,230225;78,801727;315,312256;5,929592;104,00106;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.94;125483,4688;97670,34375;28335,71094;194,957611;512,466614;541,464172;20649,61328;-333,451965;114,333611;7490,788574;380,22937;6,199379;104,083527;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.95;123361,8672;82960,50781;19803,50195;94,200325;389,54071;115,892265;18001,73438;101,966179;138,228806;137,745667;314,147186;6,047217;112,067482;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.96;144487,3438;101510,2656;26677,21094;135,967651;95,177376;482,478333;28429,77344;120,710373;389,09787;65,209488;161,204514;6,279047;112,890121;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.97;164678,2188;114511,3828;25623,51172;194,936111;222,03334;307,411407;23224,81836;251,926422;3109,686523;198,831619;529,524841;6,204573;112,907173;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.98;91332,65625;50771,42969;23790,66406;-5,869764;332,196716;242,023849;22221,81055;-11,243438;219,367233;984,424438;211,10881;6,168224;113,332245;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.99;182041,75;143926,75;24590,7168;531,283203;103,115005;596,218079;24963,08203;223,706146;1867,690186;86,406082;314,953461;6,214104;113,334457;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.100;112093,5625;76133,96094;19119,8125;98,489616;891,833923;582,205627;16752,45117;-50,734936;714,470215;97,217552;424,92514;6,01434;113,771835;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.101;199652,7031;150996,5469;16419,52734;2703,844727;42,407265;1526,658936;16874,17188;154,338074;1427,463623;101,684715;228,579987;5,969808;115,007454;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.102;127773,7422;93579,33594;19108,36328;409,180237;152,530029;111,831482;19880,00977;134,702484;2479,092285;787,826416;407,435486;6,066722;115,344025;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.103;116472,3203;82028,875;22135,11914;138,729065;676,083252;531,212158;24841,03711;99,145454;1093,542725;519,459778;296,112213;6,180291;117,319534;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.104;135268,1875;100779,4375;19490,27148;1624,672363;516,522339;212,322647;21143,47852;11,765306;3818,213623;3637,434814;154,461884;6,091721;117,593307;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.105;165824,375;104933,3516;24293,70898;1192,502197;102,442314;163,47821;26649,72852;274,840179;332,676086;105,276917;458,836212;6,23045;117,600906;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.106;173754,9531;156717,7656;25009,29297;593,351135;124,428963;782,644165;18294,64063;234,719513;1193,466675;84,122147;476,249817;6,123846;118,935791;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.107;173234,125;144928,8594;26135,0918;4528,888672;48,236515;159,044388;22123,37109;59,722515;75,987411;41,484043;163,932281;6,195723;119,896744;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.108;175562,7031;154016,5313;30112,82813;302,680084;1230,055176;272,707092;34873,5;248,92952;1768,799316;1769,305542;413,159882;6,378985;120,323135;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.109;185063,4688;179002,1406;23540,65625;45,323631;183,205582;705,907288;25765,49023;148,052551;927,367676;254,772354;740,752075;6,210418;120,417587;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.110;99612,85156;67533,61719;16952,87109;394,770538;162,541183;98,958244;16572,42969;3,533212;86,383614;929,901611;190,450836;5,974083;123,634354;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.111;142313,4375;110623,2031;17599,54297;661,188843;94,603638;536,217346;15444,63477;149,88649;1616,23938;33,411392;234,387619;5,963936;124,560112;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.112;119723,1094;74190,46094;17235,15625;1209,145996;411,486664;203,255295;18370,27148;9,281437;44,953384;3858,357178;176,485413;6,010783;124,929398;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.113;95140,8125;65373,15625;26717,66211;102,101051;428,684418;323,337555;31096,42383;-113,022697;60,362808;2049,80957;387,905304;6,307045;125,167427;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.114;186456,8594;154169,7969;26382,3418;148,923676;75,03569;112,049438;26102,63867;194,425629;1268,864502;9,345102;731,912659;6,249408;126,03801;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.115;103412,9922;57204,73438;20788,10938;612,061707;32,67572;198,998596;25260,87305;-162,862778;42,977535;2021,292725;284,821381;6,166157;129,46315;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.116;171703,9531;92470,09375;19361,85156;74,621284;163,512573;1201,349976;19512,75195;174,09259;1946,752319;536,992615;446,552856;6,065042;129,505539;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.117;129991,2656;113877,5;15524,27734;361,938629;494,867371;61,600136;16253,57422;128,104523;1604,29895;622,301208;293,24234;5,941083;129,571075;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.118;135945,6406;79755,97656;20213,13867;77,957359;89,320442;939,106628;22061,33789;83,459747;1413,684692;131,566223;326,269714;6,115954;129,696472;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.119;161512,7969;157299,2031;14993,08984;1694,280884;72,378922;123,702766;13544,11328;-6,561161;288,47818;9,042674;127,990372;5,87439;135,180084;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.120;105505,6328;73592,00781;15086,9834;1873,311157;73,48922;39,440399;16831,56055;92,125946;813,287964;-15,858048;103,768883;5,943039;135,375244;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.121;129718,3203;95390,58594;32919,70313;402,718384;143,748367;293,401703;35706,375;87,477898;2248,907471;343,261963;387,004395;6,413601;135,597031;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.122;132942,9688;97957,375;19490,43945;6738,617188;-27,492748;181,444382;23091,14063;-281,311279;52,303093;2643,779541;331,679474;6,118784;136,317139;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.123;132214,9063;98941,4375;19593,75586;245,06636;257,213837;220,812485;21449,83203;1,047091;122,686714;1514,456177;610,546204;6,097765;136,392792;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.124;178762;141287,9531;14654,52148;179,456726;119,191315;510,260376;14726,4043;144,663986;2952,729248;96,088326;228,36319;5,893076;136,893082;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.125;174418,8906;172724,4688;17327,9375;151,795532;122,440926;370,864655;18809,56055;126,585968;1170,19812;50,17915;677,668579;6,019689;139,722961;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.126;123074,4297;114500,2969;17308,47266;1502,865234;105,916946;254,87709;15303,10059;146,993881;2015,595215;40,843582;261,614136;5,955987;140,227982;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.127;130429,5391;84656,60938;19542,60156;1988,44165;111,608421;689,990417;18180,57031;76,286194;702,73645;69,488899;343,285461;6,04618;140,459335;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.128;116501,1953;83737,46875;17145,70313;43,758415;709,315247;3616,879395;14464,50195;33,003906;1877,963989;114,023911;390,584961;5,935779;140,888626;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.129;148312,9844;120626,375;16501,13086;3347,796631;90,198669;227,3461;13900,74121;71,36319;295,697662;1,858188;233,024368;5,911803;141,01738;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.130;93260,10938;71322,0625;15664,12012;221,642349;76,017067;-85,955124;12734,4668;200,565674;1014,127747;14,200714;445,230377;5,868906;147,006332;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.131;121069,5391;90397,03125;15930,61621;460,482269;120,721336;124,896164;15389,7959;47,196121;159,351669;14,479084;193,37114;5,932248;147,8255;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.132;110782,9766;83601,25;17029,32422;152,528259;871,589783;194,781418;20689,19336;-17,132656;161,804962;5248,290527;268,408661;6,0436;151,443008;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.133;107462,3438;87374,28125;25586,20508;166,819336;116,701775;161,261688;22717,68359;-33,114784;58,860798;721,121094;408,710388;6,197345;151,706848;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.134;130577,2266;74337,22656;35223,53516;410,401184;273,538635;652,563782;36289,57031;36,280525;1030,561401;1091,020996;442,593719;6,439349;156,497574;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.135;143972,4063;84098,04688;21096,5293;49,093468;103,114563;932,853333;21590,95117;298,28537;1783,276123;66,922218;379,502838;6,122472;158,830505;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.136;175984,1719;115418,1328;18860,56641;2397,649902;51,743134;418,056061;20492,32422;76,610626;1101,474243;64,918831;380,147064;6,072029;159,432037;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.137;100356,7344;83661,79688;25041,6543;903,23468;534,082153;495,965668;23775,75195;-154,467712;272,090149;2010,759644;191,512909;6,204719;160,507294;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.138;163429,4219;90779,36719;22204,40039;201,428345;1699,621948;389,445099;23449,20313;362,205383;1562,105347;2098,395996;245,830521;6,163544;162,494019;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.139;103021,2344;58191,76953;16585,72461;111,929626;1110,613647;404,588837;14630,4541;4,92829;1004,374146;234,36908;169,61412;5,929085;163,136139;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.140;141071,25;105652,8359;24880,0332;174,021866;493,720947;349,892029;21028,93945;-8,797657;1571,546021;333,893463;414,45813;6,16503;163,191818;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.141;85936,48438;42108,95313;16634,36914;46,593117;75,705963;109,094177;20530,51563;112,42012;971,348999;126,460846;115,36895;6,034029;168,157333;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.142;126161,3047;106133,7344;25195,79883;144,266586;754,431091;612,947998;22395,99805;24,285662;1934,384399;140,44664;205,838562;6,188244;169,940125;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.143;150942,7656;100804,2969;13400,04492;2864,31958;154,039612;172,358704;16230,92383;102,076508;550,404968;624,004578;256,804596;5,895467;172,621109;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.144;118710,8047;77132,51563;16386,94922;55,278603;159,652176;271,791748;14019,54199;37,043255;400,6297;97,732529;499,333954;5,912284;172,681168;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.145;145709,4688;98797,77344;22987,5918;778,303223;60,62616;282,338226;23154,0957;112,111015;671,780884;69,259613;180,702148;6,1703;173,149673;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.146;104312,7266;62604,92578;20755,9668;40,364418;346,397034;143,333725;22788,41406;106,264565;1255,822754;365,644867;406,440552;6,13405;174,814178;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.147;85490,86719;56362,39063;22633,82031;1210,102417;144,294342;102,821411;19561,27148;25,590717;50,087463;2381,230225;345,225525;6,113755;175,648941;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.148;167252,4688;117729,7344;19990,89258;126,310371;360,246094;329,945496;22891,16602;116,973747;2167,37207;384,799591;369,565521;6,123899;177,509628;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.149;116877,2578;77536,38281;14380,49219;82,830147;84,051758;54,63039;14252,52441;109,426949;271,539673;797,602783;400,008453;5,877235;179,428589;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.150;176490,5625;138922,4375;15054,04883;82,106216;145,019547;1359,422852;14652,75586;132,033295;888,259338;22,889198;538,816833;5,899797;179,620346;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.151;142655,6406;118662,7266;16911,5957;1106,711182;96,762215;946,239502;19454,14258;112,180244;621,884094;40,694351;514,276123;6,022568;180,040695;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.152;120650,1328;92089,21094;18943,16992;520,077393;1475,407349;343,662079;16662,05859;167,55014;1851,257568;755,672424;327,963989;6,009829;180,417786;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.153;120866,0938;93279,48438;17317,31836;98,809669;1312,702393;117,795021;20863,49023;90,275116;1381,555298;371,811371;101,164925;6,051326;181,560669;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.154;108952,5703;69440,35938;28347,23047;928,28833;316,538635;336,161102;22764,30664;-145,476242;46,234974;2732,9375;196,724182;6,229445;183,165634;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.155;133992,3125;92240,50781;31998,36133;711,386719;112,394272;623,251099;31009,10742;-106,702225;881,862793;107,692604;205,950958;6,361569;186,483292;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.156;183536,2813;144882,5781;23030,32227;3160,295654;109,020729;137,589432;22537,625;261,419891;1537,308716;24,885685;234,837402;6,162583;189,623184;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.157;152727,375;108589,3125;16845,19141;257,270996;1733,72998;787,37384;21097,35352;152,360474;2873,252686;2726,537598;276,098419;6,046261;190,511856;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.158;110485,2188;69047,82813;18545,70898;172,542679;1788,306763;129,223694;18787,22266;131,046448;1010,1427;1004,256958;338,47998;6,040181;195,27092;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.159;119558,3438;72870,78125;17291,27148;4195,609375;56,264153;224,859055;15120,83008;14,702941;93,560875;193,853546;219,632813;5,952003;196,327881;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.160;191065,625;151859,4531;18737,38672;96,823906;114,416092;4871,543457;17956,38867;490,878204;3628,330811;11,536762;729,19812;6,029449;196,733047;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.161;123401,5234;79792,78906;26102,97266;530,426636;460,08136;379,145538;25766,67383;-267,076416;0,549625;10832,96582;518,011414;6,242161;197,484497;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.162;135236,375;85701,65625;14331,51172;747,426758;54,997692;256,533051;16850,74414;149,626801;1123,098389;87,913025;285,695068;5,927613;201,952133;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.163;93231,25781;61928,93359;36568,29297;857,037964;991,46344;619,041626;15439,44824;-139,252106;82,30275;3704,368652;216,249405;6,188412;202,377441;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.164;148350,8906;128489,75;22508,89648;486,184326;62,001698;147,131851;21683,81836;-2,679584;464,824951;38,118038;492,559418;6,14369;203,068924;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.165;178128,4063;117614,6953;18564,97656;3028,527832;92,051125;116,512688;20319,66602;18,470892;1213,508911;152,402969;215,163712;6,06458;203,167755;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.166;102816,125;92265,60156;25935,47461;730,385437;92,77636;134,258163;23427,79883;91,39006;271,078583;58,798187;613,536926;6,210961;203,582321;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.167;90352,94531;56678,67969;13080,63477;1974,174805;221,991653;229,346298;16613,10156;-235,157669;-5,177593;6706,557617;130,990509;5,895205;206,945221;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.168;141647,5625;99761,17188;24638,44336;2850,253174;77,960846;173,963699;21032,37305;54,661877;564,143372;63,680328;372,777649;6,162083;207,266693;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.169;146288,8438;130142,2266;14109,53125;174,533905;130,046646;156,681091;13930,75781;74,208641;233,902115;13,746904;256,769348;5,864381;207,816391;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.170;187858,8125;128047;17993,4082;467,501282;243,271942;704,802002;19418,63672;262,088287;4242,913574;660,230652;309,129547;6,041048;208,962021;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.171;107732,0938;75800,08594;20919,18164;171,763199;1604,960449;313,595154;19042,24609;118,129425;2365,425781;709,207397;310,232208;6,081304;209,248474;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.172;166298,4375;85203,99219;31913,18555;2110,234619;102,474098;11,676682;33781,48438;61,265564;209,266235;60,031837;398,562775;6,387047;213,923569;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.173;106370,9375;72672,32813;16014,62109;93,369492;222,011139;90,516373;13567,70801;145,455338;341,741302;136,302643;569,970947;5,895165;214,744019;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV0.csv.174;98978,02344;82144,53906;14134,6377;171,178085;107,050934;2396,287354;14433,97363;343,108673;503,408264;37,497746;441,689453;5,875824;218,063675;SC3;CV;0;24h
export_H7 bulk ckit+ SC3_CV1.csv.1;138626,0938;141507,4844;9190,970703;148,943588;258,152649;9105,75293;8227,62207;-107,27227;1487,046265;-35,359276;152,882278;5,571037;3,099799;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.2;132513;98326,65625;10120,64844;53,117516;293,43335;2577,022217;11633,33203;182,801651;3184,491211;63,849529;394,516205;5,706997;3,10861;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.3;137085,8281;97840,89063;13372,74707;135,227921;137,338425;142,344101;14432,53027;139,73024;1815,869385;34,8521;249,581894;5,858778;4,118087;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.4;121086,4375;72795,72656;11379,30469;720,400146;101,372818;317,825287;13467,25;2,836069;255,907928;20,761919;161,641266;5,787948;4,803668;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.5;142330,0313;90468,19531;8968,046875;406,955658;109,46682;170,533112;9723,566406;118,822121;1217,343384;147,496048;255,517456;5,614798;10,1248;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.6;175250,625;136816,8594;13105,78125;99,506477;91,346306;3634,434082;10239,30566;581,976257;706,187866;42,164474;354,419769;5,747175;10,355354;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.7;129896,0313;86479,25781;10387,00293;237,218384;143,713013;201,689667;9586,646484;176,603943;1876,669434;359,137634;270,422272;5,655551;11,665361;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.8;130866,3281;71331,53125;9389,3125;1813,768066;73,997826;40,308235;10052,5166;40,977135;89,570923;260,010864;245,630173;5,639112;12,897706;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.9;155446,8281;94129,02344;14748,87598;258,370117;183,653625;330,76239;13096,45215;279,387329;3009,131592;282,120026;330,852234;5,859025;13,409806;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.10;117381,7813;67181;13537,72852;610,0401;73,07608;194,861343;12937,56543;73,333427;436,645203;37,791355;368,154388;5,828963;15,101597;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.11;166534,9375;143260,6875;13274,15723;4412,72168;70,561836;462,290833;11844,84082;51,919529;488,435516;17,668159;395,662567;5,795826;15,525589;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.12;145528,7188;85237,07031;11042,30957;148,042053;190,439102;182,292679;9807,858398;116,687263;2314,307373;503,585815;332,534668;5,681344;16,299339;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.13;151321;98361,57031;11425,65234;610,158508;106,40139;228,586441;10914,06738;213,918091;2022,973999;42,92197;254,533936;5,724643;16,941126;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.14;144421,7344;119051,7188;14389,57813;99,341148;174,610046;130,272751;13006,80371;242,659363;4593,786133;169,478851;529,251282;5,849342;18,751307;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.15;161680,1719;144671,2031;11492,93262;66,322701;103,588646;3565,085938;9206,264648;218,237915;852,665344;147,461731;429,231995;5,674189;19,878862;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.16;165412,5;110232,4453;10136,64063;1507,412598;80,831886;251,325439;11656,50488;185,232254;616,247742;61,933376;528,29834;5,708093;24,840424;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.17;147340,3594;100783,2578;11603,2168;723,602234;1541,772827;350,568695;15076,61035;177,512314;2003,948975;335,323914;331,506104;5,828598;24,894281;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.18;117005,2031;83606,85938;12290,66309;100,623322;359,543823;292,065735;14926,49121;-1,205935;1914,753662;2685,406006;281,977875;5,8432;25,515841;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.19;125432,8047;76616,52344;14537,3916;262,036163;2010,629028;497,428558;12878,01074;75,59745;2209,348877;1925,34375;228,396179;5,849424;27,473509;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.20;135769,7813;131223,5;13349,06934;97,772804;79,393608;80,518707;10220,40625;102,80513;279,24173;-3,2668;315,126678;5,752256;29,902643;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.21;94516,19531;87500,92969;9253,22168;235,494354;76,716187;418,717896;8833,498047;84,201088;694,47522;72,49852;343,227478;5,59493;31,052221;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.22;154835,6875;108421,6328;11584,3584;157,559265;260,568726;904,899048;12470,75098;165,998993;2789,873535;249,997238;422,38446;5,769825;33,634708;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.23;134169,0313;94500,8125;12292,39648;1608,705444;59,370216;147,590317;12173,00391;108,537872;1001,464844;8,499722;263,563049;5,780622;35,805519;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.24;129215,1016;101842,9141;9886,270508;1227,662476;73,932961;388,897705;11613,48047;68,466713;450,716888;46,993889;392,272278;5,699277;36,714008;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.25;171261,2813;187629,0781;12580,52148;116,73114;147,197968;106,622429;9578,333984;122,748688;498,109344;23,593781;466,903076;5,714122;36,934299;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.26;109933,5625;68986,625;11826,90527;592,464661;1796,859497;567,403809;12046,97266;-104,343468;1512,258301;3333,20166;299,578094;5,765571;37,363544;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.27;169741,9531;141563,5938;9012,557617;1796,938965;59,807537;734,068542;10436,41602;139,387253;997,259766;64,554123;272,223816;5,638045;40,594902;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.28;132245,0156;90581,65625;12470,90625;1834,458252;34,084999;241,380402;12249,88281;32,689957;760,205627;34,837685;400,653168;5,786983;42,953308;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.29;112748,2813;72674,25;11911,69238;277,603394;166,983231;124,282654;10029,94629;40,783092;144,781067;315,159851;265,433868;5,711494;47,524818;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.30;114748,7422;73618,94531;8690,142578;185,829208;726,961426;1184,22522;9590,522461;201,849014;1788,368408;290,73822;214,400284;5,6009;48,212334;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.31;141638,8906;87807,50781;13808,11035;185,503815;109,620346;113,333534;13092,33398;5,385326;268,11908;13,564559;292,098755;5,838688;48,802338;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.32;188498,5781;189103,7344;9374,210938;139,682541;185,389893;17738,46875;6836,75293;112,605316;1673,957886;8,912698;165,444046;5,52023;50,230667;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.33;123149,5156;118837,2422;10153,17383;340,851349;125,108849;109,705261;11160,28125;92,195503;1185,256836;99,720612;458,532532;5,695234;52,362759;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.34;146734,5938;102679,1406;9886,697266;98,287865;162,191925;4021,1604;8140,527344;92,355553;1818,777466;103,126625;319,672272;5,590177;52,38554;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.35;145340,6719;113488,5313;14661,33789;2067,039551;134,833908;122,014343;12632,38672;212,551712;598,528198;14,907468;350,638916;5,846118;53,259499;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.36;131078,9063;141641,7031;11173,47168;45,231621;108,155212;5143,760254;8573,09668;302,877625;1933,721436;-1,029714;349,024078;5,64365;56,570297;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.37;78880,02344;69755,13281;10264,93945;100,285988;162,885757;89,925766;9397,12207;111,670959;1164,787354;33,186813;292,893036;5,645789;57,745907;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.38;144712,75;99681,66406;13489,49512;488,174042;54,737942;244,592789;13377,46387;42,819965;501,975403;38,789608;303,573242;5,838135;62,291775;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.39;94095;55655,11719;12885,30078;74,507965;2374,654785;161,811859;11567,74512;54,059818;894,665222;2175,378662;163,870163;5,779427;64,074371;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.40;101999,6641;59325,46484;12209,0957;144,175934;140,045593;102,820221;11990,98731;100,615173;783,466675;32,647541;239,968063;5,773908;68,411049;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.41;139417,2969;59767,0625;10934,71973;1698,774414;63,631603;105,836929;8911,24707;143,089111;40,892006;537,517822;256,037445;5,648897;70,382393;SC3;CV;1;24h
export_H7 bulk ckit+ SC3_CV1.csv.42;123052,9766;61651,22266;13583,27051;832,815063;64,988922;129,66745;13131,70215;123,333893;484,103333;52,068943;488,472382;5,834568;70,607628;SC3;CV;1;24h
